"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 23 07:43:12 GMT 2024","Fri Aug 23 07:43:13 GMT 2024","965","","","","","","Check ""Input data"" hashes copying for Transaction page",""
"passed","Fri Aug 23 07:43:41 GMT 2024","Fri Aug 23 07:43:44 GMT 2024","2931","","","","","","Check ""PERP"" hashes copying for Tokens page",""
"passed","Fri Aug 23 07:43:28 GMT 2024","Fri Aug 23 07:43:29 GMT 2024","1103","","","","","","Verify label ""out"" for Account info on Account page",""
"passed","Fri Aug 23 07:42:32 GMT 2024","Fri Aug 23 07:42:32 GMT 2024","501","","","","","","Verify Network stats component contains ""zkSync Era Mainnet is open to everyone."" block",""
"passed","Fri Aug 23 07:43:25 GMT 2024","Fri Aug 23 07:43:26 GMT 2024","1017","","","","","","Check ""Commit tx hash"" hashes copying on Block page",""
"passed","Fri Aug 23 07:42:17 GMT 2024","Fri Aug 23 07:42:19 GMT 2024","1310","","","","","","Verify table contains ""Block"" column name on Blocks page",""
"passed","Fri Aug 23 07:44:36 GMT 2024","Fri Aug 23 07:44:41 GMT 2024","5524","","","","","","Verify redirection for ""verified blocks"" from Main Page",""
"passed","Fri Aug 23 07:43:19 GMT 2024","Fri Aug 23 07:43:19 GMT 2024","837","","","","","","Verify Smart contract verification Page",""
"passed","Fri Aug 23 07:43:05 GMT 2024","Fri Aug 23 07:43:06 GMT 2024","995","","","","","","Verify Transaction table contains ""Status"" row",""
"passed","Fri Aug 23 07:42:33 GMT 2024","Fri Aug 23 07:42:34 GMT 2024","1067","","","","","","Verify Logs tab artifact for ""345359500000000"" on Transaction page",""
"passed","Fri Aug 23 07:46:12 GMT 2024","Fri Aug 23 07:46:18 GMT 2024","5962","","","","","","Verify redirection from Block page after ""tx hash"" click",""
"passed","Fri Aug 23 07:43:19 GMT 2024","Fri Aug 23 07:43:20 GMT 2024","1220","","","","","","Check zkSync logo redirection from Account page to Main page",""
"passed","Fri Aug 23 07:43:27 GMT 2024","Fri Aug 23 07:43:28 GMT 2024","1232","","","","","","Verify table contains ""Token Address"" column name on Tokens page",""
"passed","Fri Aug 23 07:43:12 GMT 2024","Fri Aug 23 07:43:13 GMT 2024","1170","","","","","","Check Verified status component for Transaction page",""
"passed","Fri Aug 23 07:43:34 GMT 2024","Fri Aug 23 07:43:35 GMT 2024","1061","","","","","","Check data type dropdown for ""Topics"" and select ""Text""",""
"passed","Fri Aug 23 07:43:46 GMT 2024","Fri Aug 23 07:43:47 GMT 2024","1691","","","","","","Verify redirection to ""zkSync Era Mainnet"" network",""
"passed","Fri Aug 23 07:43:28 GMT 2024","Fri Aug 23 07:43:29 GMT 2024","1718","","","","","","Check account address hashes copying for Account page",""
"passed","Fri Aug 23 07:43:58 GMT 2024","Fri Aug 23 07:44:16 GMT 2024","17708","","","","","","Verify redirection for ""Contact"" on Footer for internal links",""
"passed","Fri Aug 23 07:43:47 GMT 2024","Fri Aug 23 07:43:49 GMT 2024","2040","","","","","","Verify redirection to ""zkSync Era Sepolia Testnet"" network",""
"passed","Fri Aug 23 07:43:18 GMT 2024","Fri Aug 23 07:43:18 GMT 2024","603","","","","","","Count rows in ""Latest Batches"" table",""
"passed","Fri Aug 23 07:43:13 GMT 2024","Fri Aug 23 07:43:14 GMT 2024","1039","","","","","","Check ""Address"" hashes copying for Logs tab on Transaction page",""
"passed","Fri Aug 23 07:43:49 GMT 2024","Fri Aug 23 07:43:55 GMT 2024","5446","","","","","","Verify redirection for ""verified blocks"" from Main Page",""
"passed","Fri Aug 23 07:43:21 GMT 2024","Fri Aug 23 07:43:22 GMT 2024","821","","","","","","Verify Smart contract verification Page",""
"passed","Fri Aug 23 07:42:53 GMT 2024","Fri Aug 23 07:42:56 GMT 2024","2844","","","","","","Verify label ""create"" for method column on Contract page",""
"passed","Fri Aug 23 07:42:07 GMT 2024","Fri Aug 23 07:42:08 GMT 2024","1097","","","","","","Verify right table contains ""Proven"" row and ""2023-03-24"" value on Block page",""
"passed","Fri Aug 23 07:43:19 GMT 2024","Fri Aug 23 07:43:20 GMT 2024","993","","","","","","Check hashes copying from title on Contract/Block/Accounts page",""
"passed","Fri Aug 23 07:46:35 GMT 2024","Fri Aug 23 07:46:41 GMT 2024","5933","","","","","","Verify redirection from Block page after ""Fee"" click",""
"passed","Fri Aug 23 07:43:30 GMT 2024","Fri Aug 23 07:43:31 GMT 2024","1043","","","","","","Search random batch number/inexistent",""
"passed","Fri Aug 23 07:43:19 GMT 2024","Fri Aug 23 07:43:20 GMT 2024","834","","","","","","Verify Smart contract verification Page",""
"passed","Fri Aug 23 07:43:26 GMT 2024","Fri Aug 23 07:43:27 GMT 2024","1241","","","","","","Verify redirection from Contracts page after Creator click",""
"passed","Fri Aug 23 07:42:59 GMT 2024","Fri Aug 23 07:43:01 GMT 2024","1154","","","","","","Check data type dropdown for ""Topics"" and select ""Address""",""
"passed","Fri Aug 23 07:42:52 GMT 2024","Fri Aug 23 07:42:53 GMT 2024","797","","","","","","Check social networks icon ""twitter"" is available, clickable and have correct href",""
"passed","Fri Aug 23 07:42:50 GMT 2024","Fri Aug 23 07:42:50 GMT 2024","937","","","","","","Check the element ""Smart Contract Verification"" in Tools section is available, clickable and have correct href (Mainnet)",""
"passed","Fri Aug 23 07:46:18 GMT 2024","Fri Aug 23 07:46:24 GMT 2024","5788","","","","","","Verify redirection from Block page after ""from address"" click",""
