"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 15 14:10:11 GMT 2023","Fri Dec 15 14:10:12 GMT 2023","1016","","","","","","Verify right table contains ""Execute tx hash"" row and ""0x1ddae5de222936cb7f5c"" value on Block page",""
"passed","Fri Dec 15 14:12:53 GMT 2023","Fri Dec 15 14:12:54 GMT 2023","875","","","","","","Verify redirection to ""zkSync Era Sepolia Testnet"" network",""
"passed","Fri Dec 15 14:11:07 GMT 2023","Fri Dec 15 14:11:08 GMT 2023","1194","","","","","","Check Failed status component for Transaction page",""
"passed","Fri Dec 15 14:11:02 GMT 2023","Fri Dec 15 14:11:07 GMT 2023","5536","","","","","","Verify redirection for ""committed blocks"" from Main Page",""
"passed","Fri Dec 15 14:10:53 GMT 2023","Fri Dec 15 14:10:54 GMT 2023","1077","","","","","","Verify column ""Age"" tab on Contract page",""
"passed","Fri Dec 15 14:12:48 GMT 2023","Fri Dec 15 14:12:55 GMT 2023","6734","","","","","","Verify L1 redirection from Account page after ""to address"" click",""
"passed","Fri Dec 15 14:10:03 GMT 2023","Fri Dec 15 14:10:21 GMT 2023","17759","","","","","","Verify redirection for ""Docs"" on Footer for internal links",""
"passed","Fri Dec 15 14:10:22 GMT 2023","Fri Dec 15 14:10:24 GMT 2023","1212","","","","","","Check data type dropdown for ""Topics"" and select ""Text""",""
"passed","Fri Dec 15 14:10:36 GMT 2023","Fri Dec 15 14:10:37 GMT 2023","1145","","","","","","Check Verified status component for Transaction page",""
"passed","Fri Dec 15 14:10:45 GMT 2023","Fri Dec 15 14:10:47 GMT 2023","1258","","","","","","Verify label ""out"" for Account info on Account page",""
"passed","Fri Dec 15 14:10:27 GMT 2023","Fri Dec 15 14:10:28 GMT 2023","1086","","","","","","Check ""Prove tx hash"" hashes copying on Block page",""
"passed","Fri Dec 15 14:10:10 GMT 2023","Fri Dec 15 14:10:11 GMT 2023","1075","","","","","","Check ""From"" hashes copying for Transaction page",""
"passed","Fri Dec 15 14:10:06 GMT 2023","Fri Dec 15 14:10:07 GMT 2023","876","","","","","","Verify row ""Verified nonce"" for Account info on Account page",""
"passed","Fri Dec 15 14:12:10 GMT 2023","Fri Dec 15 14:12:16 GMT 2023","5928","","","","","","Verify redirection from Account page after ""tx hash"" click",""
"passed","Fri Dec 15 14:10:16 GMT 2023","Fri Dec 15 14:10:16 GMT 2023","855","","","","","","Search random tx hash / inexistent with ""0x16adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1114ecff""",""
"passed","Fri Dec 15 14:10:02 GMT 2023","Fri Dec 15 14:10:03 GMT 2023","1164","","","","","","Verify left table contains ""Block Number"" row and ""13781"" value on Block page",""
"passed","Fri Dec 15 14:10:47 GMT 2023","Fri Dec 15 14:10:48 GMT 2023","1250","","","","","","Verify label ""in"" for Account info on Account page",""
"passed","Fri Dec 15 14:12:50 GMT 2023","Fri Dec 15 14:12:52 GMT 2023","1783","","","","","","Verify redirection to ""Goerli (Stage2)"" network",""
"passed","Fri Dec 15 14:11:56 GMT 2023","Fri Dec 15 14:12:02 GMT 2023","5972","","","","","","Verify redirection from Transactions page after ""to address"" click",""
"passed","Fri Dec 15 14:10:06 GMT 2023","Fri Dec 15 14:10:07 GMT 2023","920","","","","","","Check copy button action on ""/tx/0xe239f4cc4ddbaad475d0ef3e23114a89387864bcde5da5b5ca4d2c140bfc4bc4"" page",""
"passed","Fri Dec 15 14:10:49 GMT 2023","Fri Dec 15 14:10:51 GMT 2023","1589","","","","","","Check data type dropdown for ""Topics"" and select ""Hex""",""
"passed","Fri Dec 15 14:10:42 GMT 2023","Fri Dec 15 14:10:42 GMT 2023","849","","","","","","Verify Smart contract verification Page",""
"passed","Fri Dec 15 14:10:10 GMT 2023","Fri Dec 15 14:10:10 GMT 2023","730","","","","","","Search incorrect contract hash",""
"passed","Fri Dec 15 14:09:59 GMT 2023","Fri Dec 15 14:10:00 GMT 2023","1148","","","","","","Verify Logs tab artifact for ""Address"" on Transaction page",""
"passed","Fri Dec 15 14:10:13 GMT 2023","Fri Dec 15 14:10:13 GMT 2023","828","","","","","","Verify Latest transaction ""Method"" on Account page",""
"passed","Fri Dec 15 14:10:21 GMT 2023","Fri Dec 15 14:10:22 GMT 2023","1222","","","","","","Check Search field is visible",""
"passed","Fri Dec 15 14:10:37 GMT 2023","Fri Dec 15 14:10:43 GMT 2023","5999","","","","","","Verify redirection from Contracts page after ""tx hash"" click",""
"passed","Fri Dec 15 14:10:43 GMT 2023","Fri Dec 15 14:10:45 GMT 2023","2083","","","","","","Verify redirection from Contracts page after Creator click",""
"passed","Fri Dec 15 14:10:04 GMT 2023","Fri Dec 15 14:10:10 GMT 2023","6042","","","","","","Verify redirection from Block page L1 addresses to etherscan after address click",""
"passed","Fri Dec 15 14:10:23 GMT 2023","Fri Dec 15 14:10:25 GMT 2023","1277","","","","","","Verify table contains ""Status"" column name on Blocks page",""
"passed","Fri Dec 15 14:10:11 GMT 2023","Fri Dec 15 14:10:13 GMT 2023","1211","","","","","","Verify Latest transaction ""To"" on Account page",""
"passed","Fri Dec 15 14:10:27 GMT 2023","Fri Dec 15 14:10:28 GMT 2023","1070","","","","","","Verify table contains ""Transaction Hash"" column name on Transactions page",""
"passed","Fri Dec 15 14:10:36 GMT 2023","Fri Dec 15 14:10:38 GMT 2023","1920","","","","","","Verify Contract info table contains ""Transactions"" row",""
"passed","Fri Dec 15 14:10:07 GMT 2023","Fri Dec 15 14:10:08 GMT 2023","738","","","","","","Search incorrect batch number with ""341$44""",""
"passed","Fri Dec 15 14:10:28 GMT 2023","Fri Dec 15 14:10:29 GMT 2023","1003","","","","","","Verify Transaction table contains ""Nonce"" row",""
"passed","Fri Dec 15 14:10:13 GMT 2023","Fri Dec 15 14:10:14 GMT 2023","1203","","","","","","Check dropdown ""network"" for ""Goerli (Stage2)"" and verify",""
"passed","Fri Dec 15 14:10:19 GMT 2023","Fri Dec 15 14:10:20 GMT 2023","684","","","","","","Verify ""Size"" column in ""Latest Batches"" table",""
"passed","Fri Dec 15 14:10:11 GMT 2023","Fri Dec 15 14:10:12 GMT 2023","1043","","","","","","Check ""To"" hashes copying for Transaction page",""
