"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 29 15:01:29 GMT 2024","Fri Mar 29 15:01:31 GMT 2024","1587","","","","","","Verify table contains ""Method"" column name on Transactions page",""
"passed","Fri Mar 29 15:01:15 GMT 2024","Fri Mar 29 15:01:16 GMT 2024","980","","","","","","Verify block transactions table contains ""Age""",""
"passed","Fri Mar 29 15:01:20 GMT 2024","Fri Mar 29 15:01:22 GMT 2024","1247","","","","","","Check zkSync logo redirection from Account page to Main page",""
"passed","Fri Mar 29 15:01:56 GMT 2024","Fri Mar 29 15:02:13 GMT 2024","17741","","","","","","Verify redirection for ""Contact"" on Footer for internal links",""
"passed","Fri Mar 29 15:01:28 GMT 2024","Fri Mar 29 15:01:29 GMT 2024","1254","","","","","","Verify redirection from Contracts page after Creator click",""
"passed","Fri Mar 29 15:01:28 GMT 2024","Fri Mar 29 15:01:29 GMT 2024","1192","","","","","","Check hashes copying from title on Contract/Block/Accounts page",""
"passed","Fri Mar 29 15:01:28 GMT 2024","Fri Mar 29 15:01:29 GMT 2024","1139","","","","","","Verify table contains ""To"" column name on Transactions page",""
"passed","Fri Mar 29 15:01:16 GMT 2024","Fri Mar 29 15:01:17 GMT 2024","1204","","","","","","Check copy button action on ""/address/0xc2C6aE3B10c741A3FD291a1C1Baadc41fD2d84d5"" page",""
"passed","Fri Mar 29 15:01:24 GMT 2024","Fri Mar 29 15:01:25 GMT 2024","1166","","","","","","Verify Latest transaction ""Method"" on Account page",""
"passed","Fri Mar 29 15:04:30 GMT 2024","Fri Mar 29 15:04:32 GMT 2024","1295","","","","","","Verify redirection to ""zkSync Era Goerli Testnet"" network",""
"passed","Fri Mar 29 15:02:20 GMT 2024","Fri Mar 29 15:02:21 GMT 2024","1126","","","","","","Check data type dropdown for ""Data"" and select ""Hex""",""
"passed","Fri Mar 29 15:01:40 GMT 2024","Fri Mar 29 15:01:45 GMT 2024","5425","","","","","","Verify redirection for ""tx hash"" from Main Page",""
"passed","Fri Mar 29 15:01:12 GMT 2024","Fri Mar 29 15:01:13 GMT 2024","1341","","","","","","Verify column ""Asset"" for Balances on Account page",""
"passed","Fri Mar 29 15:04:34 GMT 2024","Fri Mar 29 15:04:35 GMT 2024","911","","","","","","Verify redirection to ""zkSync Era Sepolia Testnet"" network",""
"passed","Fri Mar 29 15:01:30 GMT 2024","Fri Mar 29 15:01:31 GMT 2024","1090","","","","","","Check data type dropdown for ""Topics"" and select ""Address""",""
"passed","Fri Mar 29 15:01:32 GMT 2024","Fri Mar 29 15:01:33 GMT 2024","1613","","","","","","Verify table contains ""Fee"" column name on Transactions page",""
"passed","Fri Mar 29 15:02:24 GMT 2024","Fri Mar 29 15:02:30 GMT 2024","5909","","","","","","Check Processed status component for Transaction page",""
"passed","Fri Mar 29 15:02:13 GMT 2024","Fri Mar 29 15:02:14 GMT 2024","1103","","","","","","Verify label ""in"" for Account info on Account page",""
"passed","Fri Mar 29 15:01:19 GMT 2024","Fri Mar 29 15:01:20 GMT 2024","812","","","","","","Verify block transactions table contains ""Value""",""
"passed","Fri Mar 29 15:01:47 GMT 2024","Fri Mar 29 15:01:48 GMT 2024","1051","","","","","","Search correct address / account",""
"passed","Fri Mar 29 15:01:50 GMT 2024","Fri Mar 29 15:01:51 GMT 2024","1017","","","","","","Verify column ""Age"" tab on Contract page",""
"passed","Fri Mar 29 15:01:56 GMT 2024","Fri Mar 29 15:01:57 GMT 2024","1102","","","","","","Search random contract hash / inexistent",""
"passed","Fri Mar 29 15:01:27 GMT 2024","Fri Mar 29 15:01:28 GMT 2024","1074","","","","","","Check data type dropdown for ""Topics"" and select ""Hex""",""
"passed","Fri Mar 29 15:02:12 GMT 2024","Fri Mar 29 15:02:13 GMT 2024","1133","","","","","","Verify label ""out"" for Account info on Account page",""
"passed","Fri Mar 29 15:02:08 GMT 2024","Fri Mar 29 15:02:09 GMT 2024","1295","","","","","","Verify table contains ""Token Name"" column name on Tokens page",""
"passed","Fri Mar 29 15:01:09 GMT 2024","Fri Mar 29 15:01:10 GMT 2024","1321","","","","","","Verify Logs tab artifact for ""Data"" on Transaction page",""
