"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 06 14:25:13 GMT 2024","Wed Mar 06 14:25:14 GMT 2024","815","","","","","","Search random address / account",""
"passed","Wed Mar 06 14:25:10 GMT 2024","Wed Mar 06 14:25:11 GMT 2024","1022","","","","","","Verify Latest transaction ""Status"" on Account page",""
"passed","Wed Mar 06 14:25:27 GMT 2024","Wed Mar 06 14:25:28 GMT 2024","976","","","","","","Check ""Commit tx hash"" hashes copying on Block page",""
"passed","Wed Mar 06 14:25:01 GMT 2024","Wed Mar 06 14:25:02 GMT 2024","1161","","","","","","Verify Transaction table contains ""Transaction Hash"" row",""
"passed","Wed Mar 06 14:26:43 GMT 2024","Wed Mar 06 14:26:44 GMT 2024","1362","","","","","","Verify redirection for Address from Logs tab in transaction Page",""
"passed","Wed Mar 06 14:25:12 GMT 2024","Wed Mar 06 14:25:13 GMT 2024","930","","","","","","Check copy button action on ""/block/1"" page",""
"passed","Wed Mar 06 14:25:20 GMT 2024","Wed Mar 06 14:25:20 GMT 2024","710","","","","","","Search correct tx hash",""
"passed","Wed Mar 06 14:26:19 GMT 2024","Wed Mar 06 14:26:19 GMT 2024","704","","","","","","Verify ""Transaction Hash"" column in ""Latest Transactions"" table",""
"passed","Wed Mar 06 14:27:04 GMT 2024","Wed Mar 06 14:27:22 GMT 2024","17648","","","","","","Verify redirection for Documentation link",""
"passed","Wed Mar 06 14:25:22 GMT 2024","Wed Mar 06 14:25:23 GMT 2024","984","","","","","","Check hashes copying from title on Contract/Block/Accounts page",""
"passed","Wed Mar 06 14:26:12 GMT 2024","Wed Mar 06 14:26:26 GMT 2024","14052","","","","","","Verify Contract tab for ""0x000400000000000200050000000"" visibility on Contracts page",""
"passed","Wed Mar 06 14:25:09 GMT 2024","Wed Mar 06 14:25:09 GMT 2024","893","","","","","","Verify row ""Committed nonce"" for Account info on Account page",""
"passed","Wed Mar 06 14:27:20 GMT 2024","Wed Mar 06 14:27:26 GMT 2024","5942","","","","","","Verify redirection from Transactions page after ""to address"" click",""
"passed","Wed Mar 06 14:24:38 GMT 2024","Wed Mar 06 14:24:39 GMT 2024","1239","","","","","","Verify left table contains ""Block Number"" row and ""13781"" value on Block page",""
