"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 29 11:30:33 GMT 2024","Thu Feb 29 11:30:34 GMT 2024","947","","","","","","Verify left table contains ""Root hash"" row and ""0xfa8fadc06c46dc8a3c52"" value on Block page",""
"passed","Thu Feb 29 11:31:57 GMT 2024","Thu Feb 29 11:31:58 GMT 2024","1148","","","","","","Check data type dropdown for ""Topics"" and select ""Text""",""
"passed","Thu Feb 29 11:31:02 GMT 2024","Thu Feb 29 11:31:03 GMT 2024","999","","","","","","Check ""Input data"" hashes copying for Transaction page",""
"passed","Thu Feb 29 11:30:44 GMT 2024","Thu Feb 29 11:30:45 GMT 2024","1163","","","","","","Verify Contract info table contains ""Transactions"" row",""
"passed","Thu Feb 29 11:30:36 GMT 2024","Thu Feb 29 11:30:37 GMT 2024","974","","","","","","Verify right table contains ""Committed"" row and ""2023-03-24"" value on Block page",""
"passed","Thu Feb 29 11:31:30 GMT 2024","Thu Feb 29 11:31:33 GMT 2024","2695","","","","","","Check ""PERP"" hashes copying for Tokens page",""
"passed","Thu Feb 29 11:31:01 GMT 2024","Thu Feb 29 11:31:03 GMT 2024","1273","","","","","","Verify Contract tab for ""Are you owner of this smart-contract?"" visibility on Contracts page",""
"passed","Thu Feb 29 11:31:56 GMT 2024","Thu Feb 29 11:31:57 GMT 2024","1583","","","","","","Verify redirection to ""zkSync Era Mainnet"" network",""
"passed","Thu Feb 29 11:30:42 GMT 2024","Thu Feb 29 11:30:43 GMT 2024","1120","","","","","","Check data type dropdown for ""Data"" and select ""Hex""",""
"passed","Thu Feb 29 11:34:11 GMT 2024","Thu Feb 29 11:34:12 GMT 2024","1695","","","","","","Verify redirection to ""Goerli (Stage2)"" network",""
"passed","Thu Feb 29 11:30:25 GMT 2024","Thu Feb 29 11:30:26 GMT 2024","498","","","","","","Verify ""Status"" column in ""Latest Transactions"" table",""
"passed","Thu Feb 29 11:31:33 GMT 2024","Thu Feb 29 11:31:34 GMT 2024","692","","","","","","Search incorrect batch number with ""341 844""",""
"passed","Thu Feb 29 11:34:07 GMT 2024","Thu Feb 29 11:34:13 GMT 2024","6275","","","","","","Verify redirection from Block page after ""tx hash"" click",""
"passed","Thu Feb 29 11:31:10 GMT 2024","Thu Feb 29 11:31:11 GMT 2024","1090","","","","","","Verify Contract tab dropdown on Contracts page",""
"passed","Thu Feb 29 11:30:53 GMT 2024","Thu Feb 29 11:30:54 GMT 2024","1010","","","","","","Verify table contains ""Age"" column name on Transactions page",""
"passed","Thu Feb 29 11:30:20 GMT 2024","Thu Feb 29 11:30:21 GMT 2024","1282","","","","","","Check dropdown ""network"" for ""zkSync Era Sepolia Testnet"" and verify",""
"passed","Thu Feb 29 11:31:29 GMT 2024","Thu Feb 29 11:31:35 GMT 2024","6065","","","","","","Verify redirection from Block page L1 addresses to etherscan after address click",""
"passed","Thu Feb 29 11:33:03 GMT 2024","Thu Feb 29 11:33:09 GMT 2024","6066","","","","","","Verify redirection from Tokens page after ""token icon"" click",""
"passed","Thu Feb 29 11:30:53 GMT 2024","Thu Feb 29 11:30:54 GMT 2024","797","","","","","","Verify Latest transaction ""Status"" on Account page",""
"passed","Thu Feb 29 11:31:35 GMT 2024","Thu Feb 29 11:31:41 GMT 2024","5881","","","","","","Verify redirection from Block page L1 addresses to etherscan after address click",""
"passed","Thu Feb 29 11:34:10 GMT 2024","Thu Feb 29 11:34:11 GMT 2024","1224","","","","","","Verify redirection to ""zkSync Era Goerli Testnet"" network",""
"passed","Thu Feb 29 11:30:50 GMT 2024","Thu Feb 29 11:30:50 GMT 2024","799","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 29 11:30:54 GMT 2024","Thu Feb 29 11:30:55 GMT 2024","943","","","","","","Check copy button action on ""/tx/0xe84dcdaa4e40c9899763c8f55255376fd77f3a588be0fe0afa69f153a0ae3f10"" page",""
"passed","Thu Feb 29 11:30:39 GMT 2024","Thu Feb 29 11:30:40 GMT 2024","1067","","","","","","Check data type dropdown for ""Topics"" and select ""Number""",""
"passed","Thu Feb 29 11:31:17 GMT 2024","Thu Feb 29 11:31:18 GMT 2024","1049","","","","","","Check ""Execute tx hash"" hashes copying on Block page",""
"passed","Thu Feb 29 11:32:45 GMT 2024","Thu Feb 29 11:33:03 GMT 2024","17643","","","","","","Verify redirection for Documentation link",""
"passed","Thu Feb 29 11:31:18 GMT 2024","Thu Feb 29 11:31:20 GMT 2024","1656","","","","","","Check account address hashes copying for Account page",""
"passed","Thu Feb 29 11:32:34 GMT 2024","Thu Feb 29 11:32:40 GMT 2024","6371","","","","","","Verify redirection from Transactions page after ""tx hash"" click",""
"passed","Thu Feb 29 11:31:14 GMT 2024","Thu Feb 29 11:31:15 GMT 2024","1173","","","","","","Check ""Root hash"" hashes copying on Block page",""
"passed","Thu Feb 29 11:30:53 GMT 2024","Thu Feb 29 11:30:54 GMT 2024","1072","","","","","","Check Verified status component for Transaction page",""
"passed","Thu Feb 29 11:31:37 GMT 2024","Thu Feb 29 11:31:42 GMT 2024","5409","","","","","","Verify redirection for ""batch number"" from Main Page",""
"passed","Thu Feb 29 11:31:35 GMT 2024","Thu Feb 29 11:31:36 GMT 2024","783","","","","","","Search random batch number/inexistent",""
"passed","Thu Feb 29 11:30:42 GMT 2024","Thu Feb 29 11:30:43 GMT 2024","699","","","","","","Verify block transactions table contains ""Age""",""
"passed","Thu Feb 29 11:33:58 GMT 2024","Thu Feb 29 11:34:03 GMT 2024","5440","","","","","","Verify redirection from Main page after latest transactions click",""
"passed","Thu Feb 29 11:31:46 GMT 2024","Thu Feb 29 11:31:52 GMT 2024","6155","","","","","","Verify contract link on the Contacts page",""
"passed","Thu Feb 29 11:30:20 GMT 2024","Thu Feb 29 11:30:21 GMT 2024","1002","","","","","","Verify Logs tab artifact for ""Topics"" on Transaction page",""
"passed","Thu Feb 29 11:30:26 GMT 2024","Thu Feb 29 11:30:27 GMT 2024","477","","","","","","Verify ""Age"" column in ""Latest Transactions"" table",""
"passed","Thu Feb 29 11:30:50 GMT 2024","Thu Feb 29 11:30:51 GMT 2024","863","","","","","","Verify column ""Token Address"" for Balances on Account page",""
"passed","Thu Feb 29 11:31:08 GMT 2024","Thu Feb 29 11:31:09 GMT 2024","1196","","","","","","Check hashes copying from title on Contract/Block/Accounts page",""
"passed","Thu Feb 29 11:32:11 GMT 2024","Thu Feb 29 11:32:13 GMT 2024","1588","","","","","","Check ""ETH"" hashes copying for Tokens page",""
"passed","Thu Feb 29 11:31:04 GMT 2024","Thu Feb 29 11:31:05 GMT 2024","1170","","","","","","Check ""Topics"" hashes copying for Logs tab on Transaction page",""
"passed","Thu Feb 29 11:31:55 GMT 2024","Thu Feb 29 11:31:56 GMT 2024","991","","","","","","Check data type dropdown for ""Topics"" and select ""Hex""",""
"passed","Thu Feb 29 11:31:12 GMT 2024","Thu Feb 29 11:31:13 GMT 2024","986","","","","","","Verify column ""Transaction Hash"" tab on Contract page",""
"passed","Thu Feb 29 11:33:04 GMT 2024","Thu Feb 29 11:33:09 GMT 2024","5453","","","","","","Verify redirection for ""transactions"" from Main Page",""
"passed","Thu Feb 29 11:30:51 GMT 2024","Thu Feb 29 11:30:52 GMT 2024","908","","","","","","Verify row ""Address"" for Account info on Account page",""
"passed","Thu Feb 29 11:30:49 GMT 2024","Thu Feb 29 11:30:50 GMT 2024","1168","","","","","","Verify column ""Balance"" for Balances on Account page",""
"passed","Thu Feb 29 11:31:32 GMT 2024","Thu Feb 29 11:31:33 GMT 2024","1016","","","","","","Search correct batch number",""
"passed","Thu Feb 29 11:32:28 GMT 2024","Thu Feb 29 11:32:34 GMT 2024","5816","","","","","","Verify redirection from Transaction page after ""Tokens Transferred"" click",""
"passed","Thu Feb 29 11:30:47 GMT 2024","Thu Feb 29 11:30:49 GMT 2024","1295","","","","","","Verify column ""Asset"" for Balances on Account page",""
"passed","Thu Feb 29 11:30:37 GMT 2024","Thu Feb 29 11:30:38 GMT 2024","1079","","","","","","Verify Transaction table contains ""Input data"" row",""
"passed","Thu Feb 29 11:30:25 GMT 2024","Thu Feb 29 11:30:26 GMT 2024","1293","","","","","","Check copy button action on ""/address/0x6Ef9598Bf85bc651780e17D6848f2E1Ff1Ce5Aae"" page",""
"passed","Thu Feb 29 11:31:42 GMT 2024","Thu Feb 29 11:31:48 GMT 2024","5419","","","","","","Verify redirection for ""batch size"" from Main Page",""
"passed","Thu Feb 29 11:30:45 GMT 2024","Thu Feb 29 11:30:46 GMT 2024","860","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 29 11:30:30 GMT 2024","Thu Feb 29 11:30:31 GMT 2024","663","","","","","","Verify table contains ""Token Address"" column name on Tokens page",""
"passed","Thu Feb 29 11:30:53 GMT 2024","Thu Feb 29 11:30:53 GMT 2024","892","","","","","","Verify row ""Verified nonce"" for Account info on Account page",""
