"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 07 10:37:27 GMT 2024","Tue May 07 10:37:29 GMT 2024","1336","","","","","","Verify redirection to ""zkSync Era Sepolia Testnet"" network",""
"passed","Tue May 07 10:33:48 GMT 2024","Tue May 07 10:33:49 GMT 2024","896","","","","","","Search random address / account",""
"passed","Tue May 07 10:34:26 GMT 2024","Tue May 07 10:34:44 GMT 2024","17725","","","","","","Verify redirection for ""twitter"" social network icon  on Header",""
"passed","Tue May 07 10:36:18 GMT 2024","Tue May 07 10:36:21 GMT 2024","2911","","","","","","Check ""PERP"" hashes copying for Tokens page",""
"passed","Tue May 07 10:35:19 GMT 2024","Tue May 07 10:35:20 GMT 2024","978","","","","","","Check ""Input data"" hashes copying for Transaction page",""
"passed","Tue May 07 10:35:21 GMT 2024","Tue May 07 10:35:22 GMT 2024","1049","","","","","","Check ""Topics"" hashes copying for Logs tab on Transaction page",""
"passed","Tue May 07 10:35:34 GMT 2024","Tue May 07 10:35:41 GMT 2024","6796","","","","","","Verify redirection from Account page after ""to address"" click",""
"passed","Tue May 07 10:36:11 GMT 2024","Tue May 07 10:36:16 GMT 2024","5830","","","","","","Verify redirection from Block page after ""from address"" click",""
"passed","Tue May 07 10:32:42 GMT 2024","Tue May 07 10:32:43 GMT 2024","736","","","","","","Verify table contains ""Token Address"" column name on Tokens page",""
"passed","Tue May 07 10:36:06 GMT 2024","Tue May 07 10:36:09 GMT 2024","2853","","","","","","Check ""ETH"" hashes copying for Tokens page",""
"passed","Tue May 07 10:37:18 GMT 2024","Tue May 07 10:37:25 GMT 2024","6383","","","","","","Verify contract link on the Contacts page",""
"passed","Tue May 07 10:35:12 GMT 2024","Tue May 07 10:35:13 GMT 2024","1128","","","","","","Check copy button action on ""/address/0xed7175341f123f7718aBaCF1702d6980CFc08784"" page",""
"failed","Tue May 07 10:35:35 GMT 2024","Tue May 07 10:36:06 GMT 2024","30907","","","","","","Check ""ETH"" hashes copying for Tokens page",""
"passed","Tue May 07 10:33:50 GMT 2024","Tue May 07 10:33:50 GMT 2024","690","","","","","","Search incorrect batch number with ""341 844""",""
