"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 22 10:00:06 GMT 2024","Thu Feb 22 10:00:07 GMT 2024","1065","","","","","","Verify Latest transaction ""Method"" on Account page",""
"passed","Thu Feb 22 09:58:55 GMT 2024","Thu Feb 22 09:58:55 GMT 2024","848","","","","","","Verify block transactions table contains ""Method""",""
"passed","Thu Feb 22 09:58:21 GMT 2024","Thu Feb 22 09:58:22 GMT 2024","672","","","","","","Count rows in ""Latest Transactions"" table",""
"passed","Thu Feb 22 09:58:57 GMT 2024","Thu Feb 22 09:58:58 GMT 2024","996","","","","","","Verify label ""self"" for Account info on Account page",""
"passed","Thu Feb 22 09:59:06 GMT 2024","Thu Feb 22 09:59:07 GMT 2024","1040","","","","","","Verify table contains ""Method"" column name on Transactions page",""
"passed","Thu Feb 22 10:00:24 GMT 2024","Thu Feb 22 10:00:25 GMT 2024","901","","","","","","Check Failed status component for Transaction page",""
"passed","Thu Feb 22 09:59:13 GMT 2024","Thu Feb 22 09:59:14 GMT 2024","1174","","","","","","Verify Contract tab for ""Verify and Publish your contract source code today!"" visibility on Contracts page",""
"passed","Thu Feb 22 09:59:24 GMT 2024","Thu Feb 22 09:59:25 GMT 2024","752","","","","","","Search random contract hash / inexistent",""
"passed","Thu Feb 22 09:59:19 GMT 2024","Thu Feb 22 09:59:19 GMT 2024","827","","","","","","Search random address / account",""
"passed","Thu Feb 22 10:03:28 GMT 2024","Thu Feb 22 10:03:46 GMT 2024","17703","","","","","","Verify redirection for ""Contact"" on Footer for internal links",""
"passed","Thu Feb 22 09:59:05 GMT 2024","Thu Feb 22 09:59:06 GMT 2024","835","","","","","","Verify table contains ""To"" column name on Transactions page",""
"passed","Thu Feb 22 09:59:55 GMT 2024","Thu Feb 22 09:59:55 GMT 2024","954","","","","","","Check ""Prove tx hash"" hashes copying on Block page",""
"passed","Thu Feb 22 09:59:58 GMT 2024","Thu Feb 22 09:59:59 GMT 2024","831","","","","","","Verify row ""Address"" for Account info on Account page",""
"passed","Thu Feb 22 09:58:49 GMT 2024","Thu Feb 22 09:58:50 GMT 2024","878","","","","","","Verify right table contains ""Executed"" row and ""2023-03-25"" value on Block page",""
"passed","Thu Feb 22 09:59:42 GMT 2024","Thu Feb 22 09:59:43 GMT 2024","1132","","","","","","Check ""Address"" hashes copying for Logs tab on Transaction page",""
"passed","Thu Feb 22 09:59:17 GMT 2024","Thu Feb 22 09:59:18 GMT 2024","921","","","","","","Search correct address / account",""
"passed","Thu Feb 22 10:03:08 GMT 2024","Thu Feb 22 10:03:10 GMT 2024","1839","","","","","","Verify redirection to ""zkSync Era Mainnet"" network",""
"passed","Thu Feb 22 09:58:50 GMT 2024","Thu Feb 22 09:58:51 GMT 2024","924","","","","","","Verify block transactions table contains ""Status""",""
"passed","Thu Feb 22 09:58:42 GMT 2024","Thu Feb 22 09:58:43 GMT 2024","1000","","","","","","Verify left table contains ""Root hash"" row and ""0xfa8fadc06c46dc8a3c52"" value on Block page",""
"passed","Thu Feb 22 10:00:11 GMT 2024","Thu Feb 22 10:00:13 GMT 2024","1090","","","","","","Check data type dropdown for ""Topics"" and select ""Address""",""
"passed","Thu Feb 22 09:58:42 GMT 2024","Thu Feb 22 09:58:43 GMT 2024","946","","","","","","Verify Logs tab artifact for ""Data"" on Transaction page",""
"passed","Thu Feb 22 10:00:09 GMT 2024","Thu Feb 22 10:00:12 GMT 2024","2475","","","","","","Check ""PERP"" hashes copying for Tokens page",""
"passed","Thu Feb 22 10:00:50 GMT 2024","Thu Feb 22 10:00:56 GMT 2024","5489","","","","","","Verify redirection for ""batch number"" from Main Page",""
"passed","Thu Feb 22 09:59:26 GMT 2024","Thu Feb 22 09:59:27 GMT 2024","655","","","","","","Search incorrect tx hash with ""0x!6adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1113ecff""",""
"passed","Thu Feb 22 10:05:45 GMT 2024","Thu Feb 22 10:05:50 GMT 2024","5896","","","","","","Verify redirection from Block page after ""tx hash"" click",""
"passed","Thu Feb 22 09:58:25 GMT 2024","Thu Feb 22 09:58:26 GMT 2024","469","","","","","","Verify ""Age"" column in ""Latest Batches"" table",""
"passed","Thu Feb 22 09:58:15 GMT 2024","Thu Feb 22 09:58:16 GMT 2024","638","","","","","","Check dropdown ""language"" for ""EN"" and verify",""
"passed","Thu Feb 22 09:58:48 GMT 2024","Thu Feb 22 09:58:49 GMT 2024","1175","","","","","","Check copy button action on ""/address/0xc2C6aE3B10c741A3FD291a1C1Baadc41fD2d84d5"" page",""
"passed","Thu Feb 22 09:59:55 GMT 2024","Thu Feb 22 09:59:56 GMT 2024","616","","","","","","Count rows in ""Latest Batches"" table",""
"passed","Thu Feb 22 09:58:53 GMT 2024","Thu Feb 22 09:58:55 GMT 2024","1790","","","","","","Verify table contains ""Token Address"" column name on Tokens page",""
"passed","Thu Feb 22 09:58:42 GMT 2024","Thu Feb 22 09:58:42 GMT 2024","798","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 22 09:59:58 GMT 2024","Thu Feb 22 09:59:58 GMT 2024","524","","","","","","Verify ""Status"" column in ""Latest Batches"" table",""
"passed","Thu Feb 22 09:58:53 GMT 2024","Thu Feb 22 09:58:54 GMT 2024","868","","","","","","Verify block transactions table contains ""From""",""
"passed","Thu Feb 22 10:00:16 GMT 2024","Thu Feb 22 10:00:17 GMT 2024","1064","","","","","","Check data type dropdown for ""Data"" and select ""Address""",""
"passed","Thu Feb 22 09:59:47 GMT 2024","Thu Feb 22 09:59:48 GMT 2024","1189","","","","","","Check hashes copying from title on Contract/Block/Accounts page",""
"passed","Thu Feb 22 10:00:55 GMT 2024","Thu Feb 22 10:01:01 GMT 2024","5813","","","","","","Verify redirection from Transactions page after ""to address"" click",""
"passed","Thu Feb 22 09:58:48 GMT 2024","Thu Feb 22 09:58:49 GMT 2024","809","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 22 10:02:25 GMT 2024","Thu Feb 22 10:02:26 GMT 2024","1024","","","","","","Verify redirection to ""zkSync Era Mainnet"" network",""
"passed","Thu Feb 22 10:00:08 GMT 2024","Thu Feb 22 10:00:09 GMT 2024","877","","","","","","Verify Latest transaction ""Fee"" on Account page",""
"passed","Thu Feb 22 09:59:41 GMT 2024","Thu Feb 22 09:59:42 GMT 2024","962","","","","","","Check ""Input data"" hashes copying for Transaction page",""
"passed","Thu Feb 22 09:59:18 GMT 2024","Thu Feb 22 09:59:19 GMT 2024","1127","","","","","","Verify Contract tab for ""Verify Smart Contract"" visibility on Contracts page",""
"passed","Thu Feb 22 09:59:28 GMT 2024","Thu Feb 22 09:59:29 GMT 2024","792","","","","","","Search incorrect tx hash with ""0xW6adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1113ecff""",""
"passed","Thu Feb 22 10:04:22 GMT 2024","Thu Feb 22 10:04:39 GMT 2024","17743","","","","","","Verify redirection for Documentation link",""
"passed","Thu Feb 22 09:59:20 GMT 2024","Thu Feb 22 09:59:21 GMT 2024","632","","","","","","Search incorrect batch number with ""341 844""",""
"passed","Thu Feb 22 09:58:52 GMT 2024","Thu Feb 22 09:58:53 GMT 2024","992","","","","","","Verify block transactions table contains ""Age""",""
"passed","Thu Feb 22 09:59:01 GMT 2024","Thu Feb 22 09:59:02 GMT 2024","1066","","","","","","Verify table contains ""Status"" column name on Transactions page",""
"passed","Thu Feb 22 10:00:56 GMT 2024","Thu Feb 22 10:01:01 GMT 2024","5480","","","","","","Verify redirection for ""batch size"" from Main Page",""
"passed","Thu Feb 22 09:58:56 GMT 2024","Thu Feb 22 09:58:57 GMT 2024","1085","","","","","","Verify label ""in"" for Account info on Account page",""
"passed","Thu Feb 22 09:59:31 GMT 2024","Thu Feb 22 09:59:31 GMT 2024","654","","","","","","Fill the search field by empty value and try to search",""
"passed","Thu Feb 22 09:58:23 GMT 2024","Thu Feb 22 09:58:24 GMT 2024","659","","","","","","Verify ""Status"" column in ""Latest Batches"" table",""
"passed","Thu Feb 22 09:58:45 GMT 2024","Thu Feb 22 09:58:46 GMT 2024","890","","","","","","Check copy button action on ""/tx/0xc598db886275ce5d7900fbfb6797afb3231a117446d91eb0dd8cf69addf90779"" page",""
"passed","Thu Feb 22 09:59:39 GMT 2024","Thu Feb 22 09:59:45 GMT 2024","5732","","","","","","Verify redirection from Contracts page after ""tx hash"" click",""
"passed","Thu Feb 22 09:58:35 GMT 2024","Thu Feb 22 09:58:36 GMT 2024","959","","","","","","Verify Transaction table contains ""Block"" row",""
"passed","Thu Feb 22 10:00:19 GMT 2024","Thu Feb 22 10:00:20 GMT 2024","1053","","","","","","Verify redirection for Address from Logs tab in transaction Page",""
"passed","Thu Feb 22 09:59:08 GMT 2024","Thu Feb 22 09:59:14 GMT 2024","5804","","","","","","Check Processed status component for Transaction page",""
"passed","Thu Feb 22 09:59:12 GMT 2024","Thu Feb 22 09:59:13 GMT 2024","1244","","","","","","Verify Contract tab for ""Are you owner of this smart-contract?"" visibility on Contracts page",""
"passed","Thu Feb 22 10:00:43 GMT 2024","Thu Feb 22 10:00:49 GMT 2024","5907","","","","","","Verify redirection from Transactions page after ""tx hash"" click",""
"passed","Thu Feb 22 10:00:00 GMT 2024","Thu Feb 22 10:00:01 GMT 2024","1011","","","","","","Check Search field is visible",""
"passed","Thu Feb 22 09:59:24 GMT 2024","Thu Feb 22 09:59:25 GMT 2024","1080","","","","","","Verify column ""From"" tab on Contract page",""
"passed","Thu Feb 22 10:00:06 GMT 2024","Thu Feb 22 10:00:07 GMT 2024","1137","","","","","","Verify label ""in"" for Account info on Account page",""
"passed","Thu Feb 22 10:00:37 GMT 2024","Thu Feb 22 10:00:43 GMT 2024","5851","","","","","","Verify redirection from Transaction page after ""Tokens Transferred"" click",""
"passed","Thu Feb 22 09:59:48 GMT 2024","Thu Feb 22 09:59:49 GMT 2024","1039","","","","","","Check hashes copying from title on Contract/Block/Accounts page",""
"passed","Thu Feb 22 10:02:23 GMT 2024","Thu Feb 22 10:02:24 GMT 2024","1160","","","","","","Verify redirection to ""zkSync Era Goerli Testnet"" network",""
"passed","Thu Feb 22 10:05:27 GMT 2024","Thu Feb 22 10:05:33 GMT 2024","5832","","","","","","Verify redirection from Account page after ""Fee"" click",""
"passed","Thu Feb 22 10:00:15 GMT 2024","Thu Feb 22 10:00:16 GMT 2024","1082","","","","","","Check data type dropdown for ""Data"" and select ""Text""",""
"passed","Thu Feb 22 09:59:30 GMT 2024","Thu Feb 22 09:59:31 GMT 2024","1108","","","","","","Search random tx hash / inexistent with ""0x16adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1114ecff""",""
"passed","Thu Feb 22 09:58:54 GMT 2024","Thu Feb 22 09:58:55 GMT 2024","1000","","","","","","Verify block transactions table contains ""To""",""
"passed","Thu Feb 22 09:59:58 GMT 2024","Thu Feb 22 09:59:59 GMT 2024","628","","","","","","Verify ""Batch"" column in ""Latest Batches"" table",""
"passed","Thu Feb 22 09:59:27 GMT 2024","Thu Feb 22 09:59:28 GMT 2024","1163","","","","","","Verify column ""Age"" tab on Contract page",""
"passed","Thu Feb 22 09:59:07 GMT 2024","Thu Feb 22 09:59:08 GMT 2024","1049","","","","","","Check data type dropdown for ""Data"" and select ""Address""",""
"passed","Thu Feb 22 09:59:35 GMT 2024","Thu Feb 22 09:59:36 GMT 2024","1057","","","","","","Check copy button action on ""/address/0xed7175341f123f7718aBaCF1702d6980CFc08784"" page",""
"passed","Thu Feb 22 10:00:49 GMT 2024","Thu Feb 22 10:00:55 GMT 2024","5857","","","","","","Verify redirection from Transactions page after ""from address"" click",""
"passed","Thu Feb 22 10:00:03 GMT 2024","Thu Feb 22 10:00:04 GMT 2024","1169","","","","","","Verify Latest transaction ""Age"" on Account page",""
"passed","Thu Feb 22 09:59:25 GMT 2024","Thu Feb 22 09:59:27 GMT 2024","1041","","","","","","Verify column ""Method"" tab on Contract page",""
"passed","Thu Feb 22 10:00:01 GMT 2024","Thu Feb 22 10:00:02 GMT 2024","1218","","","","","","Verify table contains ""Token Name"" column name on Tokens page",""
"passed","Thu Feb 22 09:59:07 GMT 2024","Thu Feb 22 09:59:08 GMT 2024","1041","","","","","","Verify table contains ""Value"" column name on Transactions page",""
"passed","Thu Feb 22 09:58:58 GMT 2024","Thu Feb 22 09:58:59 GMT 2024","1289","","","","","","Verify label ""create"" for method column on Contract page",""
"passed","Thu Feb 22 09:59:56 GMT 2024","Thu Feb 22 09:59:59 GMT 2024","2434","","","","","","Check account address hashes copying for Account page",""
"passed","Thu Feb 22 09:58:46 GMT 2024","Thu Feb 22 09:58:47 GMT 2024","765","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 22 09:59:19 GMT 2024","Thu Feb 22 09:59:20 GMT 2024","1189","","","","","","Verify Contract tab for ""0x000400000000000200050000000"" visibility on Contracts page",""
"passed","Thu Feb 22 09:58:47 GMT 2024","Thu Feb 22 09:58:48 GMT 2024","1005","","","","","","Check copy button action on ""/block/1"" page",""
"passed","Thu Feb 22 10:03:11 GMT 2024","Thu Feb 22 10:03:28 GMT 2024","17626","","","","","","Verify redirection for ""Terms"" on Footer for internal links",""
"passed","Thu Feb 22 10:02:52 GMT 2024","Thu Feb 22 10:02:58 GMT 2024","5466","","","","","","Verify redirection from Main page after latest transactions click",""
"passed","Thu Feb 22 10:04:41 GMT 2024","Thu Feb 22 10:04:42 GMT 2024","876","","","","","","Verify redirection for ""Smart Contract Verification"" in Tools menu",""
"passed","Thu Feb 22 09:59:53 GMT 2024","Thu Feb 22 09:59:55 GMT 2024","1193","","","","","","Check ""Commit tx hash"" hashes copying on Block page",""
"passed","Thu Feb 22 09:59:03 GMT 2024","Thu Feb 22 09:59:04 GMT 2024","1079","","","","","","Verify table contains ""Age"" column name on Transactions page",""
"passed","Thu Feb 22 09:58:57 GMT 2024","Thu Feb 22 09:58:58 GMT 2024","1181","","","","","","Verify table contains ""Block"" column name on Blocks page",""
"passed","Thu Feb 22 09:58:51 GMT 2024","Thu Feb 22 09:58:52 GMT 2024","1006","","","","","","Verify block transactions table contains ""Transaction Hash""",""
"passed","Thu Feb 22 09:58:43 GMT 2024","Thu Feb 22 09:58:44 GMT 2024","951","","","","","","Verify Logs tab artifact for ""345359500000000"" on Transaction page",""
"passed","Thu Feb 22 10:03:46 GMT 2024","Thu Feb 22 10:04:04 GMT 2024","17701","","","","","","Verify redirection for ""join"" social network icon  on Header",""
"passed","Thu Feb 22 09:58:37 GMT 2024","Thu Feb 22 09:58:39 GMT 2024","1125","","","","","","Verify Contract info table contains ""Address"" row",""
"passed","Thu Feb 22 09:59:54 GMT 2024","Thu Feb 22 09:59:55 GMT 2024","814","","","","","","Check the element ""Bridge"" in Tools section is available, clickable and have correct href (Sepolia)",""
"passed","Thu Feb 22 09:59:01 GMT 2024","Thu Feb 22 09:59:02 GMT 2024","1071","","","","","","Check data type dropdown for ""Topics"" and select ""Text""",""
"passed","Thu Feb 22 09:59:24 GMT 2024","Thu Feb 22 09:59:24 GMT 2024","650","","","","","","Search incorrect contract hash",""
"passed","Thu Feb 22 09:58:36 GMT 2024","Thu Feb 22 09:58:37 GMT 2024","981","","","","","","Verify Transaction table contains ""Batch"" row",""
"passed","Thu Feb 22 10:00:07 GMT 2024","Thu Feb 22 10:00:08 GMT 2024","919","","","","","","Verify Latest transaction ""Value"" on Account page",""
"passed","Thu Feb 22 10:00:00 GMT 2024","Thu Feb 22 10:00:01 GMT 2024","814","","","","","","Verify row ""Verified nonce"" for Account info on Account page",""
"passed","Thu Feb 22 10:01:18 GMT 2024","Thu Feb 22 10:01:23 GMT 2024","5457","","","","","","Verify redirection for ""transactions"" from Main Page",""
"passed","Thu Feb 22 09:58:17 GMT 2024","Thu Feb 22 09:58:18 GMT 2024","1349","","","","","","Check dropdown ""network"" for ""zkSync Era Sepolia Testnet"" and verify",""
"passed","Thu Feb 22 09:59:06 GMT 2024","Thu Feb 22 09:59:07 GMT 2024","1051","","","","","","Check data type dropdown for ""Data"" and select ""Text""",""
"passed","Thu Feb 22 09:58:45 GMT 2024","Thu Feb 22 09:58:46 GMT 2024","1648","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 22 10:01:23 GMT 2024","Thu Feb 22 10:01:29 GMT 2024","6021","","","","","","Verify redirection from Transaction page after ""block number"" click",""
"passed","Thu Feb 22 10:00:27 GMT 2024","Thu Feb 22 10:00:44 GMT 2024","17821","","","","","","Verify redirection for ""Bridge"" in Tools menu (Sepolia)",""
"passed","Thu Feb 22 09:58:44 GMT 2024","Thu Feb 22 09:58:45 GMT 2024","925","","","","","","Verify left table contains ""Commit tx hash"" row and ""0xeb94693555bd2ef92c82"" value on Block page",""
"passed","Thu Feb 22 10:00:05 GMT 2024","Thu Feb 22 10:00:06 GMT 2024","852","","","","","","Verify Latest transaction ""To"" on Account page",""
"passed","Thu Feb 22 09:59:55 GMT 2024","Thu Feb 22 09:59:56 GMT 2024","1189","","","","","","Verify column ""Asset"" for Balances on Account page",""
"passed","Thu Feb 22 10:06:14 GMT 2024","Thu Feb 22 10:06:20 GMT 2024","5746","","","","","","Verify redirection from Main page after block number click",""
"passed","Thu Feb 22 09:58:43 GMT 2024","Thu Feb 22 09:58:44 GMT 2024","799","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 22 09:58:56 GMT 2024","Thu Feb 22 09:58:57 GMT 2024","878","","","","","","Verify block transactions table contains ""Fee""",""
"passed","Thu Feb 22 09:59:43 GMT 2024","Thu Feb 22 09:59:44 GMT 2024","1085","","","","","","Check ""Topics"" hashes copying for Logs tab on Transaction page",""
"passed","Thu Feb 22 09:58:37 GMT 2024","Thu Feb 22 09:58:37 GMT 2024","915","","","","","","Verify Transaction table contains ""Created"" row",""
"passed","Thu Feb 22 09:59:20 GMT 2024","Thu Feb 22 09:59:21 GMT 2024","1179","","","","","","Verify Contract tab for ""0x000400000000000200050000000"" visibility on Contracts page",""
"passed","Thu Feb 22 09:58:20 GMT 2024","Thu Feb 22 09:58:21 GMT 2024","463","","","","","","Network stats is displayed",""
"passed","Thu Feb 22 09:58:31 GMT 2024","Thu Feb 22 09:58:32 GMT 2024","992","","","","","","Verify Transaction table contains ""Fee"" row",""
"passed","Thu Feb 22 09:59:02 GMT 2024","Thu Feb 22 09:59:03 GMT 2024","1091","","","","","","Check data type dropdown for ""Topics"" and select ""Address""",""
"passed","Thu Feb 22 09:58:39 GMT 2024","Thu Feb 22 09:58:40 GMT 2024","1185","","","","","","Verify Logs tab artifact for ""Address"" on Transaction page",""
"passed","Thu Feb 22 10:01:29 GMT 2024","Thu Feb 22 10:01:35 GMT 2024","5828","","","","","","Verify redirection from Transaction page after ""To"" click",""
"passed","Thu Feb 22 09:58:49 GMT 2024","Thu Feb 22 09:58:51 GMT 2024","1816","","","","","","Verify table contains ""Token Name"" column name on Tokens page",""
