"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 31 15:34:20 GMT 2024","Wed Jul 31 15:34:21 GMT 2024","1216","","","","","","Verify Transaction table contains ""Input data"" row",""
"passed","Wed Jul 31 15:34:06 GMT 2024","Wed Jul 31 15:34:06 GMT 2024","550","","","","","","Network stats is displayed",""
"passed","Wed Jul 31 15:34:31 GMT 2024","Wed Jul 31 15:34:32 GMT 2024","880","","","","","","Verify Smart contract verification Page",""
"passed","Wed Jul 31 15:34:35 GMT 2024","Wed Jul 31 15:34:36 GMT 2024","875","","","","","","Verify Smart contract verification Page",""
"passed","Wed Jul 31 15:34:19 GMT 2024","Wed Jul 31 15:34:20 GMT 2024","1084","","","","","","Verify Transaction table contains ""Nonce"" row",""
"passed","Wed Jul 31 15:34:00 GMT 2024","Wed Jul 31 15:34:01 GMT 2024","798","","","","","","Check dropdown ""network"" for ""zkSync Era Mainnet"" and verify",""
"passed","Wed Jul 31 15:34:06 GMT 2024","Wed Jul 31 15:34:07 GMT 2024","589","","","","","","Count rows in ""Latest Batches"" table",""
"passed","Wed Jul 31 15:34:10 GMT 2024","Wed Jul 31 15:34:10 GMT 2024","528","","","","","","Verify ""Batch"" column in ""Latest Batches"" table",""
"passed","Wed Jul 31 15:33:57 GMT 2024","Wed Jul 31 15:33:58 GMT 2024","1130","","","","","","Check the element ""Smart Contract Verification"" in Tools section is available, clickable and have correct href (Mainnet)",""
"passed","Wed Jul 31 15:33:59 GMT 2024","Wed Jul 31 15:34:00 GMT 2024","865","","","","","","Check social networks icon ""join"" is available, clickable and have correct href",""
"passed","Wed Jul 31 15:34:36 GMT 2024","Wed Jul 31 15:34:37 GMT 2024","971","","","","","","Verify Smart contract verification Page",""
"passed","Wed Jul 31 15:34:14 GMT 2024","Wed Jul 31 15:34:15 GMT 2024","1128","","","","","","Verify Transaction table contains ""Status"" row",""
"passed","Wed Jul 31 15:34:26 GMT 2024","Wed Jul 31 15:34:28 GMT 2024","1424","","","","","","Verify Contract info table contains ""Creator"" row",""
"passed","Wed Jul 31 15:34:07 GMT 2024","Wed Jul 31 15:34:07 GMT 2024","622","","","","","","Count rows in ""Latest Transactions"" table",""
"passed","Wed Jul 31 15:34:32 GMT 2024","Wed Jul 31 15:34:33 GMT 2024","869","","","","","","Verify Smart contract verification Page",""
"passed","Wed Jul 31 15:34:07 GMT 2024","Wed Jul 31 15:34:08 GMT 2024","531","","","","","","Verify ""Status"" column in ""Latest Transactions"" table",""
"passed","Wed Jul 31 15:34:28 GMT 2024","Wed Jul 31 15:34:30 GMT 2024","2225","","","","","","Verify Contract info table contains ""Transactions"" row",""
