"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 22 10:45:45 GMT 2024","Thu Aug 22 10:45:46 GMT 2024","817","","","","","","Check copy button action on ""/tx/0xe239f4cc4ddbaad475d0ef3e23114a89387864bcde5da5b5ca4d2c140bfc4bc4"" page",""
"passed","Thu Aug 22 10:46:19 GMT 2024","Thu Aug 22 10:46:20 GMT 2024","1121","","","","","","Verify table contains ""From"" column name on Transactions page",""
"passed","Thu Aug 22 10:45:43 GMT 2024","Thu Aug 22 10:45:43 GMT 2024","818","","","","","","Verify Smart contract verification Page",""
"passed","Thu Aug 22 10:46:05 GMT 2024","Thu Aug 22 10:46:06 GMT 2024","929","","","","","","Verify block transactions table contains ""Status""",""
"passed","Thu Aug 22 10:45:27 GMT 2024","Thu Aug 22 10:45:29 GMT 2024","1083","","","","","","Verify Logs tab artifact for ""Data"" on Transaction page",""
"passed","Thu Aug 22 10:46:22 GMT 2024","Thu Aug 22 10:46:23 GMT 2024","1077","","","","","","Check data type dropdown for ""Data"" and select ""Text""",""
"passed","Thu Aug 22 10:45:55 GMT 2024","Thu Aug 22 10:45:56 GMT 2024","1022","","","","","","Verify left table contains ""Block Size"" row and ""6"" value on Block page",""
"passed","Thu Aug 22 10:45:58 GMT 2024","Thu Aug 22 10:45:58 GMT 2024","698","","","","","","Search incorrect tx hash with ""0xW6adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1113ecff""",""
"passed","Thu Aug 22 10:45:58 GMT 2024","Thu Aug 22 10:45:59 GMT 2024","1007","","","","","","Verify left table contains ""Timestamp"" row and ""2023-03-24"" value on Block page",""
"passed","Thu Aug 22 10:47:54 GMT 2024","Thu Aug 22 10:48:00 GMT 2024","6268","","","","","","Verify redirection from Tokens page after ""token icon"" click",""
"passed","Thu Aug 22 10:46:04 GMT 2024","Thu Aug 22 10:46:05 GMT 2024","1129","","","","","","Check ""Commit tx hash"" hashes copying on Block page",""
"passed","Thu Aug 22 10:48:20 GMT 2024","Thu Aug 22 10:48:26 GMT 2024","5842","","","","","","Verify redirection from Account page after ""Value"" click",""
"passed","Thu Aug 22 10:45:20 GMT 2024","Thu Aug 22 10:45:20 GMT 2024","513","","","","","","Verify ""Transaction Hash"" column in ""Latest Transactions"" table",""
"passed","Thu Aug 22 10:47:08 GMT 2024","Thu Aug 22 10:47:14 GMT 2024","5419","","","","","","Verify redirection for ""tx hash"" from Main Page",""
"passed","Thu Aug 22 10:46:04 GMT 2024","Thu Aug 22 10:46:05 GMT 2024","989","","","","","","Verify right table contains ""Executed"" row and ""2023-03-25"" value on Block page",""
"passed","Thu Aug 22 10:45:48 GMT 2024","Thu Aug 22 10:45:49 GMT 2024","860","","","","","","Search random address / account",""
"passed","Thu Aug 22 10:46:24 GMT 2024","Thu Aug 22 10:46:25 GMT 2024","1062","","","","","","Verify table contains ""Fee"" column name on Transactions page",""
"passed","Thu Aug 22 10:45:57 GMT 2024","Thu Aug 22 10:45:58 GMT 2024","1076","","","","","","Check data type dropdown for ""Data"" and select ""Number""",""
"passed","Thu Aug 22 10:45:57 GMT 2024","Thu Aug 22 10:45:58 GMT 2024","683","","","","","","Search incorrect tx hash with ""0x16adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1113ec f""",""
"passed","Thu Aug 22 10:48:08 GMT 2024","Thu Aug 22 10:48:14 GMT 2024","5955","","","","","","Verify redirection from Account page after ""from address"" click",""
"passed","Thu Aug 22 10:46:33 GMT 2024","Thu Aug 22 10:46:34 GMT 2024","1135","","","","","","Verify Contract tab for ""Verify Smart Contract"" visibility on Contracts page",""
"passed","Thu Aug 22 10:45:10 GMT 2024","Thu Aug 22 10:45:11 GMT 2024","908","","","","","","Check the element ""Smart Contract Verification"" in Tools section is available, clickable and have correct href (Mainnet)",""
"passed","Thu Aug 22 10:47:03 GMT 2024","Thu Aug 22 10:47:08 GMT 2024","5484","","","","","","Verify redirection for ""batch size"" from Main Page",""
"passed","Thu Aug 22 10:45:56 GMT 2024","Thu Aug 22 10:45:57 GMT 2024","713","","","","","","Search incorrect tx hash with ""0x16adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1113ec""",""
"passed","Thu Aug 22 10:45:11 GMT 2024","Thu Aug 22 10:45:12 GMT 2024","764","","","","","","Check social networks icon ""join"" is available, clickable and have correct href",""
"passed","Thu Aug 22 10:47:24 GMT 2024","Thu Aug 22 10:47:42 GMT 2024","17726","","","","","","Verify redirection for Documentation link",""
"passed","Thu Aug 22 10:45:14 GMT 2024","Thu Aug 22 10:45:15 GMT 2024","947","","","","","","Check dropdown ""language"" for ""UA"" and verify",""
"passed","Thu Aug 22 10:45:46 GMT 2024","Thu Aug 22 10:45:47 GMT 2024","852","","","","","","Verify Smart contract verification Page",""
"passed","Thu Aug 22 10:46:25 GMT 2024","Thu Aug 22 10:46:25 GMT 2024","552","","","","","","Verify Network stats component contains ""Network Stats"" block",""
"passed","Thu Aug 22 10:46:05 GMT 2024","Thu Aug 22 10:46:06 GMT 2024","1049","","","","","","Check ""Prove tx hash"" hashes copying on Block page",""
"passed","Thu Aug 22 10:45:45 GMT 2024","Thu Aug 22 10:45:50 GMT 2024","4866","","","","","","Verify label ""create"" for method column on Contract page",""
"passed","Thu Aug 22 10:45:42 GMT 2024","Thu Aug 22 10:45:43 GMT 2024","1209","","","","","","Verify Latest transaction ""Status"" on Account page",""
"passed","Thu Aug 22 10:47:36 GMT 2024","Thu Aug 22 10:47:42 GMT 2024","5779","","","","","","Verify redirection from Transaction page after ""To"" click",""
"passed","Thu Aug 22 10:46:09 GMT 2024","Thu Aug 22 10:46:10 GMT 2024","858","","","","","","Verify block transactions table contains ""Method""",""
"passed","Thu Aug 22 10:45:36 GMT 2024","Thu Aug 22 10:45:37 GMT 2024","730","","","","","","Verify table contains ""Price"" column name on Tokens page",""
"passed","Thu Aug 22 10:46:42 GMT 2024","Thu Aug 22 10:46:43 GMT 2024","1104","","","","","","Verify column ""Age"" tab on Contract page",""
"passed","Thu Aug 22 10:46:24 GMT 2024","Thu Aug 22 10:46:30 GMT 2024","5833","","","","","","Check Processed status component for Transaction page",""
"passed","Thu Aug 22 10:46:11 GMT 2024","Thu Aug 22 10:46:12 GMT 2024","1097","","","","","","Verify block transactions table contains ""Fee""",""
"passed","Thu Aug 22 10:45:46 GMT 2024","Thu Aug 22 10:45:47 GMT 2024","1103","","","","","","Search correct address / account",""
"passed","Thu Aug 22 10:46:42 GMT 2024","Thu Aug 22 10:46:48 GMT 2024","5883","","","","","","Verify redirection from Transaction page after ""To"" click",""
