"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 21 11:10:53 GMT 2024","Thu Mar 21 11:10:54 GMT 2024","1043","","","","","","Verify table contains ""Method"" column name on Transactions page",""
"passed","Thu Mar 21 11:11:02 GMT 2024","Thu Mar 21 11:11:02 GMT 2024","826","","","","","","Check the element ""Bridge"" in Tools section is available, clickable and have correct href (Sepolia)",""
"passed","Thu Mar 21 11:10:25 GMT 2024","Thu Mar 21 11:10:26 GMT 2024","949","","","","","","Check ""Transaction Hash"" hashes copying for Transaction page",""
"passed","Thu Mar 21 11:11:59 GMT 2024","Thu Mar 21 11:12:05 GMT 2024","5440","","","","","","Verify redirection for ""batch number"" from Main Page",""
"passed","Thu Mar 21 11:11:06 GMT 2024","Thu Mar 21 11:11:07 GMT 2024","671","","","","","","Search incorrect contract hash",""
"passed","Thu Mar 21 11:10:45 GMT 2024","Thu Mar 21 11:10:51 GMT 2024","5446","","","","","","Verify redirection for ""batch number"" from Main Page",""
"passed","Thu Mar 21 11:10:37 GMT 2024","Thu Mar 21 11:10:38 GMT 2024","813","","","","","","Verify block transactions table contains ""Status""",""
"passed","Thu Mar 21 11:11:15 GMT 2024","Thu Mar 21 11:11:16 GMT 2024","1023","","","","","","Verify column ""Method"" tab on Contract page",""
"passed","Thu Mar 21 11:10:34 GMT 2024","Thu Mar 21 11:10:35 GMT 2024","1039","","","","","","Verify Latest transaction ""Age"" on Account page",""
"passed","Thu Mar 21 11:10:56 GMT 2024","Thu Mar 21 11:11:02 GMT 2024","5454","","","","","","Verify redirection for ""tx hash"" from Main Page",""
"passed","Thu Mar 21 11:13:36 GMT 2024","Thu Mar 21 11:13:42 GMT 2024","5876","","","","","","Verify redirection from Block page after ""Value"" click",""
"passed","Thu Mar 21 11:12:32 GMT 2024","Thu Mar 21 11:12:38 GMT 2024","5821","","","","","","Verify redirection from Transaction page after ""block number"" click",""
"passed","Thu Mar 21 11:13:42 GMT 2024","Thu Mar 21 11:13:47 GMT 2024","5894","","","","","","Verify redirection from Block page after ""Fee"" click",""
"passed","Thu Mar 21 11:10:54 GMT 2024","Thu Mar 21 11:10:55 GMT 2024","1131","","","","","","Verify Transaction table contains ""Created"" row",""
"passed","Thu Mar 21 11:12:45 GMT 2024","Thu Mar 21 11:12:53 GMT 2024","8230","","","","","","Verify redirection from Account page after ""to address"" click",""
"passed","Thu Mar 21 11:10:38 GMT 2024","Thu Mar 21 11:10:39 GMT 2024","822","","","","","","Verify block transactions table contains ""Transaction Hash""",""
"passed","Thu Mar 21 11:13:01 GMT 2024","Thu Mar 21 11:13:07 GMT 2024","5960","","","","","","Verify redirection from Tokens page after ""token address"" click",""
"passed","Thu Mar 21 11:10:39 GMT 2024","Thu Mar 21 11:10:40 GMT 2024","1118","","","","","","Verify label ""self"" for Account info on Account page",""
"passed","Thu Mar 21 11:11:09 GMT 2024","Thu Mar 21 11:11:10 GMT 2024","1222","","","","","","Verify table contains ""Token Name"" column name on Tokens page",""
"passed","Thu Mar 21 11:11:37 GMT 2024","Thu Mar 21 11:11:43 GMT 2024","5900","","","","","","Verify redirection from Transaction page after ""Tokens Transferred"" click",""
"passed","Thu Mar 21 11:13:47 GMT 2024","Thu Mar 21 11:13:53 GMT 2024","5820","","","","","","Verify redirection from Main page after block number click",""
