"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 14 12:49:35 GMT 2024","Wed Aug 14 12:49:37 GMT 2024","1201","","","","","","Check dropdown ""network"" for ""Goerli (Stage2)"" and verify",""
"passed","Wed Aug 14 12:49:42 GMT 2024","Wed Aug 14 12:49:43 GMT 2024","1269","","","","","","Check Search field is visible",""
"passed","Wed Aug 14 12:49:49 GMT 2024","Wed Aug 14 12:49:50 GMT 2024","945","","","","","","Verify Transaction table contains ""Nonce"" row",""
"passed","Wed Aug 14 12:49:40 GMT 2024","Wed Aug 14 12:49:41 GMT 2024","579","","","","","","Verify ""Batch"" column in ""Latest Batches"" table",""
"passed","Wed Aug 14 12:49:45 GMT 2024","Wed Aug 14 12:49:46 GMT 2024","1006","","","","","","Verify Transaction table contains ""Status"" row",""
"passed","Wed Aug 14 12:50:02 GMT 2024","Wed Aug 14 12:50:03 GMT 2024","850","","","","","","Verify Smart contract verification Page",""
"passed","Wed Aug 14 12:50:00 GMT 2024","Wed Aug 14 12:50:01 GMT 2024","818","","","","","","Verify Smart contract verification Page",""
"passed","Wed Aug 14 12:49:31 GMT 2024","Wed Aug 14 12:49:32 GMT 2024","770","","","","","","Check social networks icon ""twitter"" is available, clickable and have correct href",""
"passed","Wed Aug 14 12:49:51 GMT 2024","Wed Aug 14 12:49:52 GMT 2024","984","","","","","","Verify Transaction table contains ""Block"" row",""
"passed","Wed Aug 14 12:49:29 GMT 2024","Wed Aug 14 12:49:30 GMT 2024","900","","","","","","Check the element ""Bridge"" in Tools section is available, clickable and have correct href (Mainnet)",""
"passed","Wed Aug 14 12:49:48 GMT 2024","Wed Aug 14 12:49:49 GMT 2024","965","","","","","","Verify Transaction table contains ""Fee"" row",""
"passed","Wed Aug 14 12:49:46 GMT 2024","Wed Aug 14 12:49:47 GMT 2024","918","","","","","","Verify Transaction table contains ""From"" row",""
"passed","Wed Aug 14 12:49:32 GMT 2024","Wed Aug 14 12:49:33 GMT 2024","809","","","","","","Check dropdown ""network"" for ""zkSync Era Mainnet"" and verify",""
"passed","Wed Aug 14 12:49:56 GMT 2024","Wed Aug 14 12:49:57 GMT 2024","1086","","","","","","Verify Contract info table contains ""Transactions"" row",""
"passed","Wed Aug 14 12:50:03 GMT 2024","Wed Aug 14 12:50:04 GMT 2024","828","","","","","","Verify Smart contract verification Page",""
"passed","Wed Aug 14 12:49:41 GMT 2024","Wed Aug 14 12:49:41 GMT 2024","513","","","","","","Verify ""Size"" column in ""Latest Batches"" table",""
"passed","Wed Aug 14 12:49:59 GMT 2024","Wed Aug 14 12:50:00 GMT 2024","849","","","","","","Verify Smart contract verification Page",""
"passed","Wed Aug 14 12:49:30 GMT 2024","Wed Aug 14 12:49:31 GMT 2024","962","","","","","","Check social networks icon ""join"" is available, clickable and have correct href",""
"passed","Wed Aug 14 12:49:33 GMT 2024","Wed Aug 14 12:49:33 GMT 2024","754","","","","","","Check dropdown ""language"" for ""EN"" and verify",""
"passed","Wed Aug 14 12:49:40 GMT 2024","Wed Aug 14 12:49:40 GMT 2024","478","","","","","","Verify ""Status"" column in ""Latest Batches"" table",""
"passed","Wed Aug 14 12:49:39 GMT 2024","Wed Aug 14 12:49:40 GMT 2024","492","","","","","","Verify ""Age"" column in ""Latest Transactions"" table",""
"passed","Wed Aug 14 12:49:39 GMT 2024","Wed Aug 14 12:49:39 GMT 2024","530","","","","","","Verify ""Transaction Hash"" column in ""Latest Transactions"" table",""
"passed","Wed Aug 14 12:49:41 GMT 2024","Wed Aug 14 12:49:42 GMT 2024","481","","","","","","Verify ""Age"" column in ""Latest Batches"" table",""
"passed","Wed Aug 14 12:49:37 GMT 2024","Wed Aug 14 12:49:37 GMT 2024","542","","","","","","Network stats is displayed",""
"passed","Wed Aug 14 12:49:33 GMT 2024","Wed Aug 14 12:49:34 GMT 2024","815","","","","","","Check dropdown ""language"" for ""UA"" and verify",""
"passed","Wed Aug 14 12:49:37 GMT 2024","Wed Aug 14 12:49:38 GMT 2024","566","","","","","","Count rows in ""Latest Batches"" table",""
"passed","Wed Aug 14 12:49:38 GMT 2024","Wed Aug 14 12:49:39 GMT 2024","537","","","","","","Verify ""Status"" column in ""Latest Transactions"" table",""
"passed","Wed Aug 14 12:49:34 GMT 2024","Wed Aug 14 12:49:35 GMT 2024","1121","","","","","","Check dropdown ""network"" for ""zkSync Era Sepolia Testnet"" and verify",""
"passed","Wed Aug 14 12:50:04 GMT 2024","Wed Aug 14 12:50:05 GMT 2024","800","","","","","","Verify Smart contract verification Page",""
"passed","Wed Aug 14 12:49:55 GMT 2024","Wed Aug 14 12:49:56 GMT 2024","1143","","","","","","Verify Contract info table contains ""Creator"" row",""
"passed","Wed Aug 14 12:49:50 GMT 2024","Wed Aug 14 12:49:51 GMT 2024","989","","","","","","Verify Transaction table contains ""Input data"" row",""
"passed","Wed Aug 14 12:50:01 GMT 2024","Wed Aug 14 12:50:01 GMT 2024","870","","","","","","Verify Smart contract verification Page",""
"passed","Wed Aug 14 12:49:28 GMT 2024","Wed Aug 14 12:49:29 GMT 2024","923","","","","","","Check the element ""Smart Contract Verification"" in Tools section is available, clickable and have correct href (Mainnet)",""
"passed","Wed Aug 14 12:49:57 GMT 2024","Wed Aug 14 12:49:58 GMT 2024","888","","","","","","Verify Smart contract verification Page",""
"passed","Wed Aug 14 12:49:58 GMT 2024","Wed Aug 14 12:49:59 GMT 2024","816","","","","","","Verify Smart contract verification Page",""
"passed","Wed Aug 14 12:49:38 GMT 2024","Wed Aug 14 12:49:38 GMT 2024","557","","","","","","Count rows in ""Latest Transactions"" table",""
"passed","Wed Aug 14 12:50:01 GMT 2024","Wed Aug 14 12:50:02 GMT 2024","813","","","","","","Verify Smart contract verification Page",""
"passed","Wed Aug 14 12:49:47 GMT 2024","Wed Aug 14 12:49:48 GMT 2024","974","","","","","","Verify Transaction table contains ""To"" row",""
"passed","Wed Aug 14 12:49:52 GMT 2024","Wed Aug 14 12:49:53 GMT 2024","1024","","","","","","Verify Transaction table contains ""Batch"" row",""
"passed","Wed Aug 14 12:49:54 GMT 2024","Wed Aug 14 12:49:55 GMT 2024","1118","","","","","","Verify Contract info table contains ""Address"" row",""
"passed","Wed Aug 14 12:49:44 GMT 2024","Wed Aug 14 12:49:45 GMT 2024","985","","","","","","Verify Transaction table contains ""Status"" row",""
"passed","Wed Aug 14 12:49:43 GMT 2024","Wed Aug 14 12:49:44 GMT 2024","1049","","","","","","Verify Transaction table contains ""Transaction Hash"" row",""
"passed","Wed Aug 14 12:49:53 GMT 2024","Wed Aug 14 12:49:54 GMT 2024","989","","","","","","Verify Transaction table contains ""Created"" row",""
