"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 12 15:43:26 GMT 2024","Tue Mar 12 15:43:27 GMT 2024","1253","","","","","","Verify Contract tab for ""0x000400000000000200050000000"" visibility on Contracts page",""
"passed","Tue Mar 12 15:45:02 GMT 2024","Tue Mar 12 15:45:08 GMT 2024","5839","","","","","","Verify redirection from Transactions page after ""Value"" click",""
"passed","Tue Mar 12 15:43:41 GMT 2024","Tue Mar 12 15:43:42 GMT 2024","1104","","","","","","Verify Logs tab artifact for ""Name"" on Transaction page",""
"passed","Tue Mar 12 15:43:38 GMT 2024","Tue Mar 12 15:43:39 GMT 2024","1284","","","","","","Verify column ""Asset"" for Balances on Account page",""
"passed","Tue Mar 12 15:43:04 GMT 2024","Tue Mar 12 15:43:06 GMT 2024","1402","","","","","","Verify Contract info table contains ""Transactions"" row",""
"passed","Tue Mar 12 15:42:47 GMT 2024","Tue Mar 12 15:42:47 GMT 2024","458","","","","","","Verify ""Transaction Hash"" column in ""Latest Transactions"" table",""
"passed","Tue Mar 12 15:45:25 GMT 2024","Tue Mar 12 15:45:26 GMT 2024","907","","","","","","Verify redirection for ""Blocks"" in BE menu",""
"passed","Tue Mar 12 15:42:49 GMT 2024","Tue Mar 12 15:42:49 GMT 2024","471","","","","","","Verify ""Size"" column in ""Latest Batches"" table",""
"passed","Tue Mar 12 15:44:54 GMT 2024","Tue Mar 12 15:45:00 GMT 2024","5517","","","","","","Verify redirection for ""batch size"" from Main Page",""
"passed","Tue Mar 12 15:43:48 GMT 2024","Tue Mar 12 15:43:50 GMT 2024","1293","","","","","","Check copy button action on ""/block/1"" page",""
"passed","Tue Mar 12 15:44:06 GMT 2024","Tue Mar 12 15:44:07 GMT 2024","1140","","","","","","Check data type dropdown for ""Data"" and select ""Text""",""
"passed","Tue Mar 12 15:44:08 GMT 2024","Tue Mar 12 15:44:10 GMT 2024","2274","","","","","","Check hashes copying for Contracts tab on Contracts page",""
"passed","Tue Mar 12 15:42:54 GMT 2024","Tue Mar 12 15:42:55 GMT 2024","998","","","","","","Verify Transaction table contains ""From"" row",""
"passed","Tue Mar 12 15:43:43 GMT 2024","Tue Mar 12 15:43:44 GMT 2024","1012","","","","","","Verify Logs tab artifact for ""Data"" on Transaction page",""
"passed","Tue Mar 12 15:45:57 GMT 2024","Tue Mar 12 15:46:04 GMT 2024","6453","","","","","","Verify redirection from Account page after ""to address"" click",""
"passed","Tue Mar 12 15:43:39 GMT 2024","Tue Mar 12 15:43:40 GMT 2024","846","","","","","","Check zkSync logo redirection from Account page to Main page",""
"passed","Tue Mar 12 15:43:45 GMT 2024","Tue Mar 12 15:43:46 GMT 2024","909","","","","","","Verify Latest transaction ""Status"" on Account page",""
"passed","Tue Mar 12 15:44:32 GMT 2024","Tue Mar 12 15:44:50 GMT 2024","17646","","","","","","Verify redirection for ""join"" social network icon  on Header",""
"passed","Tue Mar 12 15:43:54 GMT 2024","Tue Mar 12 15:43:54 GMT 2024","565","","","","","","Verify ""Status"" column in ""Latest Transactions"" table",""
"passed","Tue Mar 12 15:45:28 GMT 2024","Tue Mar 12 15:45:45 GMT 2024","17743","","","","","","Verify redirection for ""Bridge"" in Tools menu",""
"passed","Tue Mar 12 15:42:41 GMT 2024","Tue Mar 12 15:42:42 GMT 2024","1108","","","","","","Check dropdown ""network"" for ""zkSync Era Sepolia Testnet"" and verify",""
"passed","Tue Mar 12 15:43:47 GMT 2024","Tue Mar 12 15:43:48 GMT 2024","1549","","","","","","Check copy button action on ""/address/0x6Ef9598Bf85bc651780e17D6848f2E1Ff1Ce5Aae"" page",""
"passed","Tue Mar 12 15:44:15 GMT 2024","Tue Mar 12 15:44:17 GMT 2024","1963","","","","","","Check account address hashes copying for Account page",""
"passed","Tue Mar 12 15:44:05 GMT 2024","Tue Mar 12 15:44:06 GMT 2024","964","","","","","","Search random address / account",""
"passed","Tue Mar 12 15:43:20 GMT 2024","Tue Mar 12 15:43:22 GMT 2024","1295","","","","","","Verify Contract tab for ""0x8f9e8Fd0b8442a1dc72d2D9506e99cBDA134B382"" visibility on Contracts page",""
"passed","Tue Mar 12 15:43:06 GMT 2024","Tue Mar 12 15:43:07 GMT 2024","767","","","","","","Verify Smart contract verification Page",""
"passed","Tue Mar 12 15:45:45 GMT 2024","Tue Mar 12 15:45:51 GMT 2024","5890","","","","","","Verify redirection from Account page after ""tx hash"" click",""
"passed","Tue Mar 12 15:42:45 GMT 2024","Tue Mar 12 15:42:45 GMT 2024","449","","","","","","Network stats is displayed",""
"passed","Tue Mar 12 15:45:45 GMT 2024","Tue Mar 12 15:45:51 GMT 2024","6041","","","","","","Verify redirection from Tokens page after ""token icon"" click",""
"passed","Tue Mar 12 15:44:16 GMT 2024","Tue Mar 12 15:44:17 GMT 2024","779","","","","","","Search incorrect tx hash with ""0xW6adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1113ecff""",""
"passed","Tue Mar 12 15:43:58 GMT 2024","Tue Mar 12 15:43:59 GMT 2024","1043","","","","","","Check ""Input data"" hashes copying for Transaction page",""
"passed","Tue Mar 12 15:44:50 GMT 2024","Tue Mar 12 15:45:08 GMT 2024","17787","","","","","","Verify redirection for ""twitter"" social network icon  on Header",""
"passed","Tue Mar 12 15:44:15 GMT 2024","Tue Mar 12 15:44:16 GMT 2024","762","","","","","","Search incorrect tx hash with ""0x16adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1113ec""",""
