"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 12 14:40:58 GMT 2024","Tue Mar 12 14:41:00 GMT 2024","1229","","","","","","Verify Contract tab for ""Verify Smart Contract"" visibility on Contracts page",""
"passed","Tue Mar 12 14:40:46 GMT 2024","Tue Mar 12 14:40:47 GMT 2024","1094","","","","","","Verify table contains ""Method"" column name on Transactions page",""
"passed","Tue Mar 12 14:40:52 GMT 2024","Tue Mar 12 14:40:53 GMT 2024","954","","","","","","Search random address / account",""
"passed","Tue Mar 12 14:38:08 GMT 2024","Tue Mar 12 14:38:11 GMT 2024","2707","","","","","","Check ""PERP"" hashes copying for Tokens page",""
"passed","Tue Mar 12 14:40:55 GMT 2024","Tue Mar 12 14:41:00 GMT 2024","5484","","","","","","Verify redirection from Main page after latest transactions click",""
"passed","Tue Mar 12 14:37:45 GMT 2024","Tue Mar 12 14:37:46 GMT 2024","1157","","","","","","Check hashes copying from title on Contract/Block/Accounts page",""
"passed","Tue Mar 12 14:37:41 GMT 2024","Tue Mar 12 14:37:42 GMT 2024","1229","","","","","","Check data type dropdown for ""Data"" and select ""Address""",""
"passed","Tue Mar 12 14:40:55 GMT 2024","Tue Mar 12 14:40:56 GMT 2024","1179","","","","","","Verify Contract tab for ""This contract was created by the contract code at"" visibility on Contracts page",""
"passed","Tue Mar 12 14:40:17 GMT 2024","Tue Mar 12 14:40:18 GMT 2024","1387","","","","","","Verify row ""Verified nonce"" for Account info on Account page",""
"passed","Tue Mar 12 14:40:40 GMT 2024","Tue Mar 12 14:40:41 GMT 2024","1146","","","","","","Verify table contains ""Status"" column name on Transactions page",""
"passed","Tue Mar 12 14:37:31 GMT 2024","Tue Mar 12 14:37:33 GMT 2024","1434","","","","","","Verify label ""create"" for method column on Contract page",""
"passed","Tue Mar 12 14:40:54 GMT 2024","Tue Mar 12 14:40:55 GMT 2024","721","","","","","","Search incorrect batch number with ""341 844""",""
"passed","Tue Mar 12 14:37:40 GMT 2024","Tue Mar 12 14:37:41 GMT 2024","1289","","","","","","Check data type dropdown for ""Data"" and select ""Text""",""
"passed","Tue Mar 12 14:39:19 GMT 2024","Tue Mar 12 14:39:25 GMT 2024","5949","","","","","","Verify redirection from Contracts page after ""tx hash"" click",""
"passed","Tue Mar 12 14:37:35 GMT 2024","Tue Mar 12 14:37:36 GMT 2024","1072","","","","","","Check data type dropdown for ""Topics"" and select ""Text""",""
"passed","Tue Mar 12 14:37:49 GMT 2024","Tue Mar 12 14:37:51 GMT 2024","2245","","","","","","Check hashes copying for Contracts tab on Contracts page",""
"passed","Tue Mar 12 14:41:01 GMT 2024","Tue Mar 12 14:41:02 GMT 2024","718","","","","","","Search incorrect tx hash with ""0x16adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1113ec""",""
"passed","Tue Mar 12 14:38:38 GMT 2024","Tue Mar 12 14:38:39 GMT 2024","1310","","","","","","Verify label ""out"" for Account info on Account page",""
"passed","Tue Mar 12 14:38:02 GMT 2024","Tue Mar 12 14:38:05 GMT 2024","3039","","","","","","Check ""MUTE"" hashes copying for Tokens page",""
"passed","Tue Mar 12 14:39:58 GMT 2024","Tue Mar 12 14:40:05 GMT 2024","6154","","","","","","Verify redirection from Transaction page after ""block number"" click",""
"passed","Tue Mar 12 14:37:12 GMT 2024","Tue Mar 12 14:37:13 GMT 2024","1074","","","","","","Verify Logs tab artifact for ""Name"" on Transaction page",""
"passed","Tue Mar 12 14:38:42 GMT 2024","Tue Mar 12 14:38:43 GMT 2024","1197","","","","","","Check data type dropdown for ""Topics"" and select ""Hex""",""
"passed","Tue Mar 12 14:40:41 GMT 2024","Tue Mar 12 14:40:42 GMT 2024","1094","","","","","","Verify table contains ""Transaction Hash"" column name on Transactions page",""
"passed","Tue Mar 12 14:37:39 GMT 2024","Tue Mar 12 14:37:40 GMT 2024","1008","","","","","","Check ""Input data"" hashes copying for Transaction page",""
"passed","Tue Mar 12 14:39:01 GMT 2024","Tue Mar 12 14:39:19 GMT 2024","17902","","","","","","Verify redirection for ""Bridge"" in Tools menu (Sepolia)",""
"passed","Tue Mar 12 14:40:24 GMT 2024","Tue Mar 12 14:40:25 GMT 2024","1040","","","","","","Verify right table contains ""Prove tx hash"" row and ""0xbda7a65f5de30c866639a"" value on Block page",""
"passed","Tue Mar 12 14:40:21 GMT 2024","Tue Mar 12 14:40:22 GMT 2024","1224","","","","","","Verify Latest transaction ""Age"" on Account page",""
"passed","Tue Mar 12 14:40:26 GMT 2024","Tue Mar 12 14:40:27 GMT 2024","999","","","","","","Verify right table contains ""Execute tx hash"" row and ""0x1ddae5de222936cb7f5c"" value on Block page",""
"passed","Tue Mar 12 14:39:47 GMT 2024","Tue Mar 12 14:39:53 GMT 2024","5537","","","","","","Verify redirection for ""verified blocks"" from Main Page",""
"passed","Tue Mar 12 14:38:32 GMT 2024","Tue Mar 12 14:38:32 GMT 2024","591","","","","","","Verify ""Size"" column in ""Latest Batches"" table",""
"passed","Tue Mar 12 14:37:23 GMT 2024","Tue Mar 12 14:37:24 GMT 2024","808","","","","","","Verify table contains ""Price"" column name on Tokens page",""
"passed","Tue Mar 12 14:38:43 GMT 2024","Tue Mar 12 14:38:44 GMT 2024","1188","","","","","","Check data type dropdown for ""Topics"" and select ""Number""",""
"passed","Tue Mar 12 14:40:26 GMT 2024","Tue Mar 12 14:40:27 GMT 2024","1284","","","","","","Verify Latest transaction ""Value"" on Account page",""
"passed","Tue Mar 12 14:40:35 GMT 2024","Tue Mar 12 14:40:41 GMT 2024","6318","","","","","","Verify redirection from Block page L1 addresses to etherscan after address click",""
"passed","Tue Mar 12 14:40:30 GMT 2024","Tue Mar 12 14:40:31 GMT 2024","859","","","","","","Verify block transactions table contains ""Age""",""
"passed","Tue Mar 12 14:40:44 GMT 2024","Tue Mar 12 14:40:45 GMT 2024","1108","","","","","","Verify table contains ""From"" column name on Transactions page",""
"passed","Tue Mar 12 14:40:58 GMT 2024","Tue Mar 12 14:40:59 GMT 2024","671","","","","","","Search incorrect contract hash",""
"passed","Tue Mar 12 14:40:12 GMT 2024","Tue Mar 12 14:40:14 GMT 2024","1420","","","","","","Verify column ""Balance"" for Balances on Account page",""
"passed","Tue Mar 12 14:38:45 GMT 2024","Tue Mar 12 14:38:46 GMT 2024","1088","","","","","","Check data type dropdown for ""Topics"" and select ""Address""",""
"passed","Tue Mar 12 14:40:23 GMT 2024","Tue Mar 12 14:40:24 GMT 2024","925","","","","","","Verify right table contains ""Committed"" row and ""2023-03-24"" value on Block page",""
