"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 18 11:13:36 GMT 2024","Thu Apr 18 11:13:37 GMT 2024","879","","","","","","Verify Smart contract verification Page",""
"passed","Thu Apr 18 11:14:02 GMT 2024","Thu Apr 18 11:14:03 GMT 2024","1185","","","","","","Check Search field is visible",""
"passed","Thu Apr 18 11:15:12 GMT 2024","Thu Apr 18 11:15:18 GMT 2024","5895","","","","","","Verify redirection from Transactions page after ""to address"" click",""
"passed","Thu Apr 18 11:12:59 GMT 2024","Thu Apr 18 11:13:00 GMT 2024","913","","","","","","Verify block transactions table contains ""Age""",""
"passed","Thu Apr 18 11:13:08 GMT 2024","Thu Apr 18 11:13:10 GMT 2024","1405","","","","","","Verify table contains ""Status"" column name on Transactions page",""
"passed","Thu Apr 18 11:14:15 GMT 2024","Thu Apr 18 11:14:16 GMT 2024","1074","","","","","","Check data type dropdown for ""Data"" and select ""Number""",""
"passed","Thu Apr 18 11:13:16 GMT 2024","Thu Apr 18 11:13:17 GMT 2024","925","","","","","","Verify table contains ""Value"" column name on Transactions page",""
"passed","Thu Apr 18 11:13:58 GMT 2024","Thu Apr 18 11:13:59 GMT 2024","910","","","","","","Verify Latest transaction ""Status"" on Account page",""
"passed","Thu Apr 18 11:13:03 GMT 2024","Thu Apr 18 11:13:03 GMT 2024","806","","","","","","Check social networks icon ""twitter"" is available, clickable and have correct href",""
"passed","Thu Apr 18 11:18:38 GMT 2024","Thu Apr 18 11:18:43 GMT 2024","5862","","","","","","Verify redirection from Block page after ""to address"" click",""
"passed","Thu Apr 18 11:14:26 GMT 2024","Thu Apr 18 11:14:28 GMT 2024","1522","","","","","","Check ""ETH"" hashes copying for Tokens page",""
"passed","Thu Apr 18 11:13:07 GMT 2024","Thu Apr 18 11:13:08 GMT 2024","1108","","","","","","Check dropdown ""network"" for ""Goerli (Stage2)"" and verify",""
"passed","Thu Apr 18 11:13:18 GMT 2024","Thu Apr 18 11:13:20 GMT 2024","1752","","","","","","Verify Transaction table contains ""From"" row",""
"passed","Thu Apr 18 11:14:17 GMT 2024","Thu Apr 18 11:14:18 GMT 2024","1074","","","","","","Search random tx hash / inexistent with ""0x16adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1114ecff""",""
"passed","Thu Apr 18 11:14:19 GMT 2024","Thu Apr 18 11:14:24 GMT 2024","5887","","","","","","Check Processed status component for Transaction page",""
"passed","Thu Apr 18 11:18:14 GMT 2024","Thu Apr 18 11:18:20 GMT 2024","5761","","","","","","Verify L1 redirection from Account page after ""from address"" click",""
"passed","Thu Apr 18 11:13:13 GMT 2024","Thu Apr 18 11:13:13 GMT 2024","545","","","","","","Verify ""Size"" column in ""Latest Batches"" table",""
"passed","Thu Apr 18 11:14:08 GMT 2024","Thu Apr 18 11:14:14 GMT 2024","5400","","","","","","Verify redirection for ""batch size"" from Main Page",""
"passed","Thu Apr 18 11:14:35 GMT 2024","Thu Apr 18 11:14:36 GMT 2024","1081","","","","","","Verify redirection for Address from Logs tab in transaction Page",""
