"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 05 08:28:55 GMT 2024","Mon Feb 05 08:28:56 GMT 2024","1128","","","","","","Verify column ""Method"" tab on Contract page",""
"passed","Mon Feb 05 08:28:40 GMT 2024","Mon Feb 05 08:28:41 GMT 2024","1662","","","","","","Verify Contract tab for ""Are you owner of this smart-contract?"" visibility on Contracts page",""
"passed","Mon Feb 05 08:29:35 GMT 2024","Mon Feb 05 08:29:41 GMT 2024","5837","","","","","","Verify redirection from Transaction page after ""block number"" click",""
"passed","Mon Feb 05 08:31:07 GMT 2024","Mon Feb 05 08:31:13 GMT 2024","6217","","","","","","Verify redirection from Block page after ""Value"" click",""
"passed","Mon Feb 05 08:28:32 GMT 2024","Mon Feb 05 08:28:33 GMT 2024","1792","","","","","","Verify redirection to ""Goerli (Stage2)"" network",""
"passed","Mon Feb 05 08:27:33 GMT 2024","Mon Feb 05 08:27:34 GMT 2024","1028","","","","","","Verify Transaction table contains ""Status"" row",""
"passed","Mon Feb 05 08:30:04 GMT 2024","Mon Feb 05 08:30:10 GMT 2024","5881","","","","","","Verify redirection from Tokens page after ""token address"" click",""
"passed","Mon Feb 05 08:27:47 GMT 2024","Mon Feb 05 08:27:47 GMT 2024","784","","","","","","Verify Smart contract verification Page",""
"passed","Mon Feb 05 08:27:29 GMT 2024","Mon Feb 05 08:27:30 GMT 2024","461","","","","","","Verify ""Age"" column in ""Latest Batches"" table",""
"passed","Mon Feb 05 08:29:46 GMT 2024","Mon Feb 05 08:29:46 GMT 2024","883","","","","","","Verify redirection for ""Smart Contract Verification"" in Tools menu",""
"passed","Mon Feb 05 08:28:27 GMT 2024","Mon Feb 05 08:28:28 GMT 2024","740","","","","","","Search correct tx hash",""
"passed","Mon Feb 05 08:27:46 GMT 2024","Mon Feb 05 08:27:47 GMT 2024","765","","","","","","Verify Smart contract verification Page",""
