"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 29 17:30:02 GMT 2024","Thu Feb 29 17:30:03 GMT 2024","913","","","","","","Check copy button action on ""/tx/0xe84dcdaa4e40c9899763c8f55255376fd77f3a588be0fe0afa69f153a0ae3f10"" page",""
"passed","Thu Feb 29 17:30:06 GMT 2024","Thu Feb 29 17:30:07 GMT 2024","1259","","","","","","Verify Contract info table contains ""Address"" row",""
"passed","Thu Feb 29 17:30:03 GMT 2024","Thu Feb 29 17:30:04 GMT 2024","943","","","","","","Verify Transaction table contains ""Block"" row",""
"passed","Thu Feb 29 17:29:34 GMT 2024","Thu Feb 29 17:29:36 GMT 2024","1042","","","","","","Verify Logs tab artifact for ""Name"" on Transaction page",""
"passed","Thu Feb 29 17:29:02 GMT 2024","Thu Feb 29 17:29:03 GMT 2024","1185","","","","","","Verify right table contains ""Committed"" row and ""2023-03-24"" value on Block page",""
"passed","Thu Feb 29 17:29:53 GMT 2024","Thu Feb 29 17:29:53 GMT 2024","494","","","","","","Verify ""Age"" column in ""Latest Batches"" table",""
"passed","Thu Feb 29 17:32:49 GMT 2024","Thu Feb 29 17:32:54 GMT 2024","5874","","","","","","Verify L1 redirection from Account page after ""to address"" click",""
"passed","Thu Feb 29 17:30:58 GMT 2024","Thu Feb 29 17:31:15 GMT 2024","17686","","","","","","Verify redirection for ""join"" social network icon  on Header",""
"passed","Thu Feb 29 17:30:23 GMT 2024","Thu Feb 29 17:30:29 GMT 2024","6008","","","","","","Verify redirection from Contracts page after ""tx hash"" click",""
"passed","Thu Feb 29 17:30:20 GMT 2024","Thu Feb 29 17:30:21 GMT 2024","600","","","","","","Verify ""Age"" column in ""Latest Batches"" table",""
"passed","Thu Feb 29 17:31:03 GMT 2024","Thu Feb 29 17:31:04 GMT 2024","1019","","","","","","Verify redirection for Address from Logs tab in transaction Page",""
"passed","Thu Feb 29 17:29:28 GMT 2024","Thu Feb 29 17:29:28 GMT 2024","518","","","","","","Verify Network stats component contains ""zkSync Era Mainnet is open to everyone."" block",""
"passed","Thu Feb 29 17:29:30 GMT 2024","Thu Feb 29 17:29:32 GMT 2024","1922","","","","","","Verify Contract tab for ""Are you owner of this smart-contract?"" visibility on Contracts page",""
"passed","Thu Feb 29 17:30:35 GMT 2024","Thu Feb 29 17:30:36 GMT 2024","1063","","","","","","Check data type dropdown for ""Data"" and select ""Number""",""
"passed","Thu Feb 29 17:33:00 GMT 2024","Thu Feb 29 17:33:06 GMT 2024","5948","","","","","","Verify redirection from Block page after ""from address"" click",""
"passed","Thu Feb 29 17:29:53 GMT 2024","Thu Feb 29 17:29:54 GMT 2024","1156","","","","","","Check data type dropdown for ""Topics"" and select ""Hex""",""
"passed","Thu Feb 29 17:30:09 GMT 2024","Thu Feb 29 17:30:10 GMT 2024","1208","","","","","","Check Failed status component for Transaction page",""
"passed","Thu Feb 29 17:30:11 GMT 2024","Thu Feb 29 17:30:12 GMT 2024","864","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 29 17:29:07 GMT 2024","Thu Feb 29 17:29:08 GMT 2024","981","","","","","","Verify block transactions table contains ""Status""",""
"passed","Thu Feb 29 17:30:44 GMT 2024","Thu Feb 29 17:30:45 GMT 2024","1125","","","","","","Check Processed status component for Transaction page",""
"passed","Thu Feb 29 17:30:26 GMT 2024","Thu Feb 29 17:30:27 GMT 2024","1062","","","","","","Verify label ""out"" for Account info on Account page",""
"passed","Thu Feb 29 17:30:25 GMT 2024","Thu Feb 29 17:30:32 GMT 2024","6384","","","","","","Verify contract link on the Contacts page",""
"passed","Thu Feb 29 17:29:54 GMT 2024","Thu Feb 29 17:29:55 GMT 2024","710","","","","","","Verify column ""Token Address"" for Balances on Account page",""
"passed","Thu Feb 29 17:29:19 GMT 2024","Thu Feb 29 17:29:20 GMT 2024","1032","","","","","","Verify table contains ""Transaction Hash"" column name on Transactions page",""
"passed","Thu Feb 29 17:30:35 GMT 2024","Thu Feb 29 17:30:36 GMT 2024","1580","","","","","","Verify redirection to ""zkSync Era Mainnet"" network",""
"passed","Thu Feb 29 17:29:05 GMT 2024","Thu Feb 29 17:29:06 GMT 2024","1105","","","","","","Verify right table contains ""Execute tx hash"" row and ""0x1ddae5de222936cb7f5c"" value on Block page",""
"passed","Thu Feb 29 17:30:13 GMT 2024","Thu Feb 29 17:30:14 GMT 2024","1155","","","","","","Check ""Topics"" hashes copying for Logs tab on Transaction page",""
"passed","Thu Feb 29 17:31:46 GMT 2024","Thu Feb 29 17:31:51 GMT 2024","5883","","","","","","Verify redirection from Transactions page after ""Value"" click",""
"passed","Thu Feb 29 17:29:38 GMT 2024","Thu Feb 29 17:29:39 GMT 2024","1155","","","","","","Verify Logs tab artifact for ""345359500000000"" on Transaction page",""
"passed","Thu Feb 29 17:32:49 GMT 2024","Thu Feb 29 17:32:50 GMT 2024","1074","","","","","","Verify redirection to ""Goerli (Stage2)"" network",""
"passed","Thu Feb 29 17:28:56 GMT 2024","Thu Feb 29 17:28:57 GMT 2024","1130","","","","","","Verify left table contains ""Block Number"" row and ""13781"" value on Block page",""
"passed","Thu Feb 29 17:29:28 GMT 2024","Thu Feb 29 17:29:29 GMT 2024","530","","","","","","Verify Network stats component contains ""Committed Blocks"" block",""
"passed","Thu Feb 29 17:30:19 GMT 2024","Thu Feb 29 17:30:19 GMT 2024","866","","","","","","Search incorrect tx hash with ""0x16adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1113ec""",""
"passed","Thu Feb 29 17:31:33 GMT 2024","Thu Feb 29 17:31:51 GMT 2024","17650","","","","","","Verify redirection for Documentation link",""
"passed","Thu Feb 29 17:30:16 GMT 2024","Thu Feb 29 17:30:16 GMT 2024","693","","","","","","Count rows in ""Latest Batches"" table",""
"passed","Thu Feb 29 17:29:39 GMT 2024","Thu Feb 29 17:29:40 GMT 2024","1039","","","","","","Verify Logs tab artifact for ""345359500000000"" on Transaction page",""
"passed","Thu Feb 29 17:29:51 GMT 2024","Thu Feb 29 17:29:53 GMT 2024","1582","","","","","","Verify label ""create"" for method column on Contract page",""
"passed","Thu Feb 29 17:29:56 GMT 2024","Thu Feb 29 17:29:57 GMT 2024","1126","","","","","","Check data type dropdown for ""Topics"" and select ""Address""",""
"passed","Thu Feb 29 17:30:09 GMT 2024","Thu Feb 29 17:30:10 GMT 2024","839","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 29 17:32:50 GMT 2024","Thu Feb 29 17:32:51 GMT 2024","1285","","","","","","Verify redirection to ""zkSync Era Mainnet"" network",""
"passed","Thu Feb 29 17:30:36 GMT 2024","Thu Feb 29 17:30:41 GMT 2024","5541","","","","","","Verify redirection for ""batch size"" from Main Page",""
"passed","Thu Feb 29 17:30:29 GMT 2024","Thu Feb 29 17:30:31 GMT 2024","2549","","","","","","Check ""ETH"" hashes copying for Tokens page",""
"passed","Thu Feb 29 17:29:55 GMT 2024","Thu Feb 29 17:29:56 GMT 2024","907","","","","","","Verify row ""Address"" for Account info on Account page",""
"passed","Thu Feb 29 17:29:57 GMT 2024","Thu Feb 29 17:29:59 GMT 2024","1159","","","","","","Verify Latest transaction ""Status"" on Account page",""
"passed","Thu Feb 29 17:31:17 GMT 2024","Thu Feb 29 17:31:22 GMT 2024","5521","","","","","","Verify redirection for ""batch size"" from Main Page",""
"passed","Thu Feb 29 17:30:09 GMT 2024","Thu Feb 29 17:30:10 GMT 2024","1066","","","","","","Check ""From"" hashes copying for Transaction page",""
"passed","Thu Feb 29 17:30:17 GMT 2024","Thu Feb 29 17:30:18 GMT 2024","571","","","","","","Verify ""Status"" column in ""Latest Transactions"" table",""
"passed","Thu Feb 29 17:29:33 GMT 2024","Thu Feb 29 17:29:34 GMT 2024","1059","","","","","","Verify Logs tab artifact for ""Address"" on Transaction page",""
"passed","Thu Feb 29 17:29:43 GMT 2024","Thu Feb 29 17:29:44 GMT 2024","1224","","","","","","Check copy button action on ""/address/0xc2C6aE3B10c741A3FD291a1C1Baadc41fD2d84d5"" page",""
"passed","Thu Feb 29 17:30:05 GMT 2024","Thu Feb 29 17:30:07 GMT 2024","1286","","","","","","Check copy button action on ""/block/1"" page",""
"passed","Thu Feb 29 17:30:12 GMT 2024","Thu Feb 29 17:30:13 GMT 2024","805","","","","","","Search incorrect batch number with ""341а44""",""
"passed","Thu Feb 29 17:31:10 GMT 2024","Thu Feb 29 17:31:16 GMT 2024","5922","","","","","","Verify redirection from Transaction page after ""To"" click",""
"passed","Thu Feb 29 17:29:43 GMT 2024","Thu Feb 29 17:29:44 GMT 2024","644","","","","","","Check dropdown ""language"" for ""EN"" and verify",""
"passed","Thu Feb 29 17:31:06 GMT 2024","Thu Feb 29 17:31:11 GMT 2024","5747","","","","","","Verify redirection from Contracts page after ""tx hash"" click",""
"passed","Thu Feb 29 17:32:19 GMT 2024","Thu Feb 29 17:32:24 GMT 2024","5810","","","","","","Verify redirection from Tokens page after ""token address"" click",""
"passed","Thu Feb 29 17:30:05 GMT 2024","Thu Feb 29 17:30:06 GMT 2024","1146","","","","","","Verify Transaction table contains ""Created"" row",""
"passed","Thu Feb 29 17:30:22 GMT 2024","Thu Feb 29 17:30:23 GMT 2024","1048","","","","","","Search random tx hash / inexistent with ""0x16adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1114ecff""",""
"passed","Thu Feb 29 17:29:25 GMT 2024","Thu Feb 29 17:29:26 GMT 2024","1047","","","","","","Verify table contains ""Value"" column name on Transactions page",""
"passed","Thu Feb 29 17:29:16 GMT 2024","Thu Feb 29 17:29:17 GMT 2024","1368","","","","","","Verify table contains ""Status"" column name on Blocks page",""
"passed","Thu Feb 29 17:31:28 GMT 2024","Thu Feb 29 17:31:33 GMT 2024","5427","","","","","","Verify redirection for ""committed blocks"" from Main Page",""
