"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 09 10:25:23 GMT 2024","Tue Apr 09 10:25:29 GMT 2024","5412","","","","","","Verify redirection from Main page after latest transactions click",""
"passed","Tue Apr 09 10:22:01 GMT 2024","Tue Apr 09 10:22:02 GMT 2024","1061","","","","","","Verify Latest transaction ""Age"" on Account page",""
"passed","Tue Apr 09 10:22:24 GMT 2024","Tue Apr 09 10:22:25 GMT 2024","1006","","","","","","Verify right table contains ""Proven"" row and ""2023-03-24"" value on Block page",""
"passed","Tue Apr 09 10:22:34 GMT 2024","Tue Apr 09 10:22:34 GMT 2024","853","","","","","","Verify block transactions table contains ""Fee""",""
"passed","Tue Apr 09 10:24:48 GMT 2024","Tue Apr 09 10:24:53 GMT 2024","5747","","","","","","Verify redirection from Transaction page after ""Fee"" click",""
"passed","Tue Apr 09 10:22:45 GMT 2024","Tue Apr 09 10:22:46 GMT 2024","1042","","","","","","Verify table contains ""Value"" column name on Transactions page",""
"passed","Tue Apr 09 10:24:42 GMT 2024","Tue Apr 09 10:24:48 GMT 2024","5821","","","","","","Verify redirection from Transaction page after ""To"" click",""
"passed","Tue Apr 09 10:23:23 GMT 2024","Tue Apr 09 10:23:24 GMT 2024","1158","","","","","","Check data type dropdown for ""Topics"" and select ""Text""",""
"passed","Tue Apr 09 10:22:26 GMT 2024","Tue Apr 09 10:22:27 GMT 2024","992","","","","","","Verify Transaction table contains ""To"" row",""
"passed","Tue Apr 09 10:22:00 GMT 2024","Tue Apr 09 10:22:01 GMT 2024","1086","","","","","","Verify Latest transaction ""Transaction Hash"" on Account page",""
"passed","Tue Apr 09 10:22:34 GMT 2024","Tue Apr 09 10:22:36 GMT 2024","1162","","","","","","Verify table contains ""Block"" column name on Blocks page",""
"passed","Tue Apr 09 10:22:21 GMT 2024","Tue Apr 09 10:22:23 GMT 2024","1178","","","","","","Verify left table contains ""Commit tx hash"" row and ""0xeb94693555bd2ef92c82"" value on Block page",""
"passed","Tue Apr 09 10:22:39 GMT 2024","Tue Apr 09 10:22:40 GMT 2024","1530","","","","","","Check Dashboard redirection from Account page to Main page",""
"passed","Tue Apr 09 10:24:49 GMT 2024","Tue Apr 09 10:24:55 GMT 2024","5851","","","","","","Verify redirection from Account page after ""from address"" click",""
"passed","Tue Apr 09 10:22:08 GMT 2024","Tue Apr 09 10:22:09 GMT 2024","1034","","","","","","Verify Logs tab artifact for ""345359500000000"" on Transaction page",""
"passed","Tue Apr 09 10:25:05 GMT 2024","Tue Apr 09 10:25:11 GMT 2024","6343","","","","","","Verify redirection from Tokens page after ""token address"" click",""
"passed","Tue Apr 09 10:22:29 GMT 2024","Tue Apr 09 10:22:30 GMT 2024","1102","","","","","","Verify Transaction table contains ""Input data"" row",""
"passed","Tue Apr 09 10:23:02 GMT 2024","Tue Apr 09 10:23:03 GMT 2024","1149","","","","","","Check ""From"" hashes copying for Transaction page",""
"passed","Tue Apr 09 10:22:54 GMT 2024","Tue Apr 09 10:22:55 GMT 2024","1251","","","","","","Verify Contract tab for ""Verify Smart Contract"" visibility on Contracts page",""
"passed","Tue Apr 09 10:22:32 GMT 2024","Tue Apr 09 10:22:33 GMT 2024","865","","","","","","Verify block transactions table contains ""Method""",""
