"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 22 09:28:27 GMT 2024","Thu Feb 22 09:28:28 GMT 2024","641","","","","","","Fill the search field by empty value and try to search",""
"passed","Thu Feb 22 09:29:03 GMT 2024","Thu Feb 22 09:29:04 GMT 2024","917","","","","","","Verify column ""Asset"" for Balances on Account page",""
"passed","Thu Feb 22 09:28:29 GMT 2024","Thu Feb 22 09:28:30 GMT 2024","800","","","","","","Check social networks icon ""twitter"" is available, clickable and have correct href",""
"passed","Thu Feb 22 09:28:24 GMT 2024","Thu Feb 22 09:28:25 GMT 2024","571","","","","","","Search incorrect tx hash with ""0xW6adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1113ecff""",""
"passed","Thu Feb 22 09:28:35 GMT 2024","Thu Feb 22 09:28:36 GMT 2024","1195","","","","","","Check dropdown ""network"" for ""Goerli (Stage2)"" and verify",""
"passed","Thu Feb 22 09:28:58 GMT 2024","Thu Feb 22 09:29:16 GMT 2024","17674","","","","","","Verify redirection for ""Docs"" on Footer for internal links",""
"passed","Thu Feb 22 09:27:02 GMT 2024","Thu Feb 22 09:27:03 GMT 2024","1076","","","","","","Check data type dropdown for ""Topics"" and select ""Text""",""
"passed","Thu Feb 22 09:29:43 GMT 2024","Thu Feb 22 09:29:49 GMT 2024","6023","","","","","","Verify contract link on the Contacts page",""
"passed","Thu Feb 22 09:31:04 GMT 2024","Thu Feb 22 09:31:10 GMT 2024","5894","","","","","","Verify redirection from Transaction page after ""block number"" click",""
"passed","Thu Feb 22 09:26:44 GMT 2024","Thu Feb 22 09:26:45 GMT 2024","1010","","","","","","Check copy button action on ""/tx/0xc598db886275ce5d7900fbfb6797afb3231a117446d91eb0dd8cf69addf90779"" page",""
"passed","Thu Feb 22 09:32:13 GMT 2024","Thu Feb 22 09:32:19 GMT 2024","6735","","","","","","Verify redirection from Block page after ""Fee"" click",""
"passed","Thu Feb 22 09:29:36 GMT 2024","Thu Feb 22 09:29:36 GMT 2024","554","","","","","","Verify ""Transaction Hash"" column in ""Latest Transactions"" table",""
"passed","Thu Feb 22 09:26:53 GMT 2024","Thu Feb 22 09:26:54 GMT 2024","1793","","","","","","Verify label ""in"" for Account info on Account page",""
"passed","Thu Feb 22 09:28:29 GMT 2024","Thu Feb 22 09:28:29 GMT 2024","830","","","","","","Check social networks icon ""join"" is available, clickable and have correct href",""
"passed","Thu Feb 22 09:29:32 GMT 2024","Thu Feb 22 09:29:38 GMT 2024","5472","","","","","","Verify redirection for ""committed blocks"" from Main Page",""
"passed","Thu Feb 22 09:28:28 GMT 2024","Thu Feb 22 09:28:29 GMT 2024","797","","","","","","Check the element ""Bridge"" in Tools section is available, clickable and have correct href (Mainnet)",""
"passed","Thu Feb 22 09:26:40 GMT 2024","Thu Feb 22 09:26:41 GMT 2024","970","","","","","","Verify Logs tab artifact for ""Topics"" on Transaction page",""
"passed","Thu Feb 22 09:28:44 GMT 2024","Thu Feb 22 09:28:46 GMT 2024","1681","","","","","","Verify column ""Method"" tab on Contract page",""
"passed","Thu Feb 22 09:29:32 GMT 2024","Thu Feb 22 09:29:37 GMT 2024","5693","","","","","","Verify redirection from Block page L1 addresses to etherscan after address click",""
"passed","Thu Feb 22 09:28:21 GMT 2024","Thu Feb 22 09:28:22 GMT 2024","1033","","","","","","Verify table contains ""From"" column name on Transactions page",""
"passed","Thu Feb 22 09:27:01 GMT 2024","Thu Feb 22 09:27:02 GMT 2024","1049","","","","","","Check data type dropdown for ""Topics"" and select ""Number""",""
"passed","Thu Feb 22 09:28:18 GMT 2024","Thu Feb 22 09:28:19 GMT 2024","1049","","","","","","Verify table contains ""Status"" column name on Transactions page",""
"passed","Thu Feb 22 09:27:58 GMT 2024","Thu Feb 22 09:27:59 GMT 2024","978","","","","","","Verify left table contains ""Status"" row and ""Verified"" value on Block page",""
"passed","Thu Feb 22 09:29:13 GMT 2024","Thu Feb 22 09:29:14 GMT 2024","1129","","","","","","Verify Latest transaction ""To"" on Account page",""
"passed","Thu Feb 22 09:28:50 GMT 2024","Thu Feb 22 09:28:51 GMT 2024","1112","","","","","","Verify Transaction table contains ""Input data"" row",""
"passed","Thu Feb 22 09:28:41 GMT 2024","Thu Feb 22 09:28:42 GMT 2024","524","","","","","","Verify ""Age"" column in ""Latest Batches"" table",""
"passed","Thu Feb 22 09:29:56 GMT 2024","Thu Feb 22 09:30:02 GMT 2024","6029","","","","","","Verify redirection from Transaction page after ""To"" click",""
"passed","Thu Feb 22 09:29:10 GMT 2024","Thu Feb 22 09:29:11 GMT 2024","962","","","","","","Check ""Input data"" hashes copying for Transaction page",""
"passed","Thu Feb 22 09:26:43 GMT 2024","Thu Feb 22 09:26:44 GMT 2024","1014","","","","","","Verify Logs tab artifact for ""345359500000000"" on Transaction page",""
"passed","Thu Feb 22 09:29:50 GMT 2024","Thu Feb 22 09:29:51 GMT 2024","1301","","","","","","Verify redirection to ""Goerli (Stage2)"" network",""
"passed","Thu Feb 22 09:28:45 GMT 2024","Thu Feb 22 09:28:46 GMT 2024","1017","","","","","","Verify Transaction table contains ""Status"" row",""
"passed","Thu Feb 22 09:29:03 GMT 2024","Thu Feb 22 09:29:04 GMT 2024","862","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 22 09:29:37 GMT 2024","Thu Feb 22 09:29:43 GMT 2024","5377","","","","","","Verify redirection from Main page after latest transactions click",""
"passed","Thu Feb 22 09:29:55 GMT 2024","Thu Feb 22 09:29:56 GMT 2024","1076","","","","","","Check data type dropdown for ""Data"" and select ""Text""",""
"passed","Thu Feb 22 09:29:33 GMT 2024","Thu Feb 22 09:29:35 GMT 2024","2383","","","","","","Check ""MUTE"" hashes copying for Tokens page",""
"passed","Thu Feb 22 09:30:53 GMT 2024","Thu Feb 22 09:30:58 GMT 2024","5435","","","","","","Verify redirection for ""verified blocks"" from Main Page",""
"passed","Thu Feb 22 09:29:11 GMT 2024","Thu Feb 22 09:29:12 GMT 2024","993","","","","","","Check ""Address"" hashes copying for Logs tab on Transaction page",""
"passed","Thu Feb 22 09:31:31 GMT 2024","Thu Feb 22 09:31:37 GMT 2024","5875","","","","","","Verify redirection from Account page after ""Fee"" click",""
"passed","Thu Feb 22 09:30:45 GMT 2024","Thu Feb 22 09:30:45 GMT 2024","806","","","","","","Verify redirection for ""Transactions"" in BE menu",""
"passed","Thu Feb 22 09:29:08 GMT 2024","Thu Feb 22 09:29:09 GMT 2024","908","","","","","","Check ""Transaction Hash"" hashes copying for Transaction page",""
"passed","Thu Feb 22 09:29:51 GMT 2024","Thu Feb 22 09:29:52 GMT 2024","730","","","","","","Verify redirection to ""zkSync Era Mainnet"" network",""
"passed","Thu Feb 22 09:29:06 GMT 2024","Thu Feb 22 09:29:07 GMT 2024","1068","","","","","","Check copy button action on ""/block/1"" page",""
"passed","Thu Feb 22 09:26:55 GMT 2024","Thu Feb 22 09:27:00 GMT 2024","4568","","","","","","Verify label ""create"" for method column on Contract page",""
