"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 20 07:51:43 GMT 2024","Tue Aug 20 07:51:44 GMT 2024","966","","","","","","Check ""To"" hashes copying for Transaction page",""
"passed","Tue Aug 20 07:51:32 GMT 2024","Tue Aug 20 07:51:33 GMT 2024","849","","","","","","Verify block transactions table contains ""From""",""
"passed","Tue Aug 20 07:53:44 GMT 2024","Tue Aug 20 07:53:50 GMT 2024","5885","","","","","","Verify redirection from Block page L1 addresses to etherscan after address click",""
"passed","Tue Aug 20 07:52:14 GMT 2024","Tue Aug 20 07:52:19 GMT 2024","5477","","","","","","Verify redirection for ""transactions"" from Main Page",""
"passed","Tue Aug 20 07:51:53 GMT 2024","Tue Aug 20 07:51:58 GMT 2024","5443","","","","","","Verify redirection from Main page after latest transactions click",""
"failed","Tue Aug 20 07:53:22 GMT 2024","Tue Aug 20 07:53:40 GMT 2024","17897","","","","","","Verify redirection for Documentation link",""
"passed","Tue Aug 20 07:54:31 GMT 2024","Tue Aug 20 07:54:37 GMT 2024","6304","","","","","","Verify redirection from Account page after ""to address"" click",""
"passed","Tue Aug 20 07:51:16 GMT 2024","Tue Aug 20 07:51:17 GMT 2024","1093","","","","","","Verify Transaction table contains ""Nonce"" row",""
"passed","Tue Aug 20 07:51:11 GMT 2024","Tue Aug 20 07:51:12 GMT 2024","960","","","","","","Verify Transaction table contains ""Status"" row",""
"passed","Tue Aug 20 07:51:34 GMT 2024","Tue Aug 20 07:51:35 GMT 2024","764","","","","","","Check the element ""Bridge"" in Tools section is available, clickable and have correct href (Sepolia)",""
"passed","Tue Aug 20 07:52:56 GMT 2024","Tue Aug 20 07:53:02 GMT 2024","6288","","","","","","Verify redirection from Transactions page after ""to address"" click",""
"passed","Tue Aug 20 07:51:28 GMT 2024","Tue Aug 20 07:51:29 GMT 2024","1126","","","","","","Check data type dropdown for ""Topics"" and select ""Hex""",""
"passed","Tue Aug 20 07:52:03 GMT 2024","Tue Aug 20 07:52:04 GMT 2024","1084","","","","","","Verify column ""Transaction Hash"" tab on Contract page",""
"passed","Tue Aug 20 07:52:20 GMT 2024","Tue Aug 20 07:52:26 GMT 2024","5870","","","","","","Verify redirection from Transaction page after ""block number"" click",""
"passed","Tue Aug 20 07:51:44 GMT 2024","Tue Aug 20 07:51:45 GMT 2024","970","","","","","","Check ""Input data"" hashes copying for Transaction page",""
"passed","Tue Aug 20 07:51:25 GMT 2024","Tue Aug 20 07:51:28 GMT 2024","2828","","","","","","Verify label ""create"" for method column on Contract page",""
"passed","Tue Aug 20 07:51:36 GMT 2024","Tue Aug 20 07:51:37 GMT 2024","976","","","","","","Search correct address / account",""
"passed","Tue Aug 20 07:51:39 GMT 2024","Tue Aug 20 07:51:39 GMT 2024","561","","","","","","Verify ""Size"" column in ""Latest Batches"" table",""
"passed","Tue Aug 20 07:51:48 GMT 2024","Tue Aug 20 07:51:49 GMT 2024","1037","","","","","","Search random tx hash / inexistent with ""0x16adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1113ecfa""",""
"passed","Tue Aug 20 07:51:35 GMT 2024","Tue Aug 20 07:51:36 GMT 2024","611","","","","","","Count rows in ""Latest Transactions"" table",""
"passed","Tue Aug 20 07:52:05 GMT 2024","Tue Aug 20 07:52:06 GMT 2024","1087","","","","","","Verify column ""Method"" tab on Contract page",""
"passed","Tue Aug 20 07:51:50 GMT 2024","Tue Aug 20 07:51:51 GMT 2024","506","","","","","","Verify Network stats component contains ""Verified Blocks"" block",""
"passed","Tue Aug 20 07:50:55 GMT 2024","Tue Aug 20 07:50:57 GMT 2024","1186","","","","","","Check the element ""Smart Contract Verification"" in Tools section is available, clickable and have correct href (Mainnet)",""
"passed","Tue Aug 20 07:52:01 GMT 2024","Tue Aug 20 07:52:02 GMT 2024","1186","","","","","","Verify Contract tab dropdown on Contracts page",""
"passed","Tue Aug 20 07:51:37 GMT 2024","Tue Aug 20 07:51:39 GMT 2024","1371","","","","","","Check Dashboard redirection from Account page to Main page",""
"passed","Tue Aug 20 07:51:18 GMT 2024","Tue Aug 20 07:51:19 GMT 2024","1160","","","","","","Verify left table contains ""Block Number"" row and ""13781"" value on Block page",""
"passed","Tue Aug 20 07:52:08 GMT 2024","Tue Aug 20 07:52:11 GMT 2024","2623","","","","","","Check ""USDC.e"" hashes copying for Tokens page",""
"passed","Tue Aug 20 07:51:50 GMT 2024","Tue Aug 20 07:51:50 GMT 2024","484","","","","","","Verify Network stats component contains ""zkSync Era Mainnet is open to everyone."" block",""
"passed","Tue Aug 20 07:51:50 GMT 2024","Tue Aug 20 07:51:51 GMT 2024","1161","","","","","","Check hashes copying from title on Contract/Block/Accounts page",""
"passed","Tue Aug 20 07:51:51 GMT 2024","Tue Aug 20 07:51:52 GMT 2024","1072","","","","","","Check hashes copying from title on Contract/Block/Accounts page",""
"passed","Tue Aug 20 07:51:35 GMT 2024","Tue Aug 20 07:51:36 GMT 2024","812","","","","","","Verify Smart contract verification Page",""
"passed","Tue Aug 20 07:51:43 GMT 2024","Tue Aug 20 07:51:44 GMT 2024","678","","","","","","Search incorrect contract hash",""
"passed","Tue Aug 20 07:51:39 GMT 2024","Tue Aug 20 07:51:40 GMT 2024","1107","","","","","","Check copy button action on ""/block/1"" page",""
"passed","Tue Aug 20 07:51:47 GMT 2024","Tue Aug 20 07:51:52 GMT 2024","5426","","","","","","Verify redirection for ""batch number"" from Main Page",""
"passed","Tue Aug 20 07:51:37 GMT 2024","Tue Aug 20 07:51:38 GMT 2024","696","","","","","","Search incorrect address / account",""
"passed","Tue Aug 20 07:51:47 GMT 2024","Tue Aug 20 07:51:49 GMT 2024","1598","","","","","","Verify table contains ""Fee"" column name on Transactions page",""
"passed","Tue Aug 20 07:51:37 GMT 2024","Tue Aug 20 07:51:39 GMT 2024","1206","","","","","","Verify table contains ""Status"" column name on Blocks page",""
"passed","Tue Aug 20 07:52:05 GMT 2024","Tue Aug 20 07:52:08 GMT 2024","2720","","","","","","Check ""ETH"" hashes copying for Tokens page",""
"passed","Tue Aug 20 07:51:42 GMT 2024","Tue Aug 20 07:51:43 GMT 2024","1065","","","","","","Verify table contains ""Age"" column name on Transactions page",""
"passed","Tue Aug 20 07:51:36 GMT 2024","Tue Aug 20 07:51:37 GMT 2024","976","","","","","","Check copy button action on ""/tx/0xe84dcdaa4e40c9899763c8f55255376fd77f3a588be0fe0afa69f153a0ae3f10"" page",""
"passed","Tue Aug 20 07:51:41 GMT 2024","Tue Aug 20 07:51:42 GMT 2024","1218","","","","","","Verify table contains ""Token Name"" column name on Tokens page",""
"passed","Tue Aug 20 07:50:57 GMT 2024","Tue Aug 20 07:50:58 GMT 2024","794","","","","","","Check social networks icon ""join"" is available, clickable and have correct href",""
"passed","Tue Aug 20 07:51:46 GMT 2024","Tue Aug 20 07:51:46 GMT 2024","670","","","","","","Search incorrect tx hash with ""0x!6adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1113ecff""",""
"passed","Tue Aug 20 07:51:35 GMT 2024","Tue Aug 20 07:51:36 GMT 2024","1072","","","","","","Check data type dropdown for ""Data"" and select ""Text""",""
"passed","Tue Aug 20 07:51:39 GMT 2024","Tue Aug 20 07:51:40 GMT 2024","1206","","","","","","Verify table contains ""Age"" column name on Blocks page",""
"passed","Tue Aug 20 07:54:37 GMT 2024","Tue Aug 20 07:54:43 GMT 2024","5933","","","","","","Verify redirection from Account page after ""Value"" click",""
"passed","Tue Aug 20 07:52:36 GMT 2024","Tue Aug 20 07:52:41 GMT 2024","5457","","","","","","Verify redirection for ""batch size"" from Main Page",""
"passed","Tue Aug 20 07:51:16 GMT 2024","Tue Aug 20 07:51:17 GMT 2024","1134","","","","","","Check copy button action on ""/block/1"" page",""
"passed","Tue Aug 20 07:51:51 GMT 2024","Tue Aug 20 07:51:52 GMT 2024","1060","","","","","","Check data type dropdown for ""Topics"" and select ""Address""",""
"passed","Tue Aug 20 07:51:46 GMT 2024","Tue Aug 20 07:51:47 GMT 2024","1025","","","","","","Check ""Topics"" hashes copying for Logs tab on Transaction page",""
"passed","Tue Aug 20 07:51:17 GMT 2024","Tue Aug 20 07:51:18 GMT 2024","1386","","","","","","Check copy button action on ""/address/0xc2C6aE3B10c741A3FD291a1C1Baadc41fD2d84d5"" page",""
"passed","Tue Aug 20 07:53:38 GMT 2024","Tue Aug 20 07:53:44 GMT 2024","5790","","","","","","Verify redirection from Block page L1 addresses to etherscan after address click",""
"passed","Tue Aug 20 07:51:43 GMT 2024","Tue Aug 20 07:51:44 GMT 2024","1034","","","","","","Check Verified status component for Transaction page",""
"passed","Tue Aug 20 07:53:03 GMT 2024","Tue Aug 20 07:53:09 GMT 2024","6080","","","","","","Verify redirection from Transaction page after ""block number"" click",""
"passed","Tue Aug 20 07:51:03 GMT 2024","Tue Aug 20 07:51:04 GMT 2024","1191","","","","","","Check dropdown ""network"" for ""Goerli (Stage2)"" and verify",""
"passed","Tue Aug 20 07:51:15 GMT 2024","Tue Aug 20 07:51:16 GMT 2024","1157","","","","","","Verify Transaction table contains ""Fee"" row",""
"passed","Tue Aug 20 07:51:21 GMT 2024","Tue Aug 20 07:51:22 GMT 2024","1085","","","","","","Verify left table contains ""Block hash"" row and ""0xfa8fadc06c46dc8a3c52"" value on Block page",""
"passed","Tue Aug 20 07:52:02 GMT 2024","Tue Aug 20 07:52:03 GMT 2024","1068","","","","","","Verify column ""Status"" tab on Contract page",""
"passed","Tue Aug 20 07:53:20 GMT 2024","Tue Aug 20 07:53:26 GMT 2024","6223","","","","","","Verify redirection from Tokens page after ""token address"" click",""
"passed","Tue Aug 20 07:52:03 GMT 2024","Tue Aug 20 07:52:05 GMT 2024","1622","","","","","","Check Failed status component for Transaction page",""
"passed","Tue Aug 20 07:51:51 GMT 2024","Tue Aug 20 07:51:53 GMT 2024","1153","","","","","","Verify Contract tab for ""Are you owner of this smart-contract?"" visibility on Contracts page",""
"passed","Tue Aug 20 07:51:38 GMT 2024","Tue Aug 20 07:51:39 GMT 2024","845","","","","","","Search random address / account",""
