"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 24 11:35:31 GMT 2024","Fri May 24 11:35:31 GMT 2024","474","","","","","","Verify Network stats component contains ""Verified Blocks"" block",""
"passed","Fri May 24 11:34:57 GMT 2024","Fri May 24 11:34:58 GMT 2024","967","","","","","","Verify left table contains ""Block hash"" row and ""0xfa8fadc06c46dc8a3c52"" value on Block page",""
"passed","Fri May 24 11:38:58 GMT 2024","Fri May 24 11:39:04 GMT 2024","6346","","","","","","Verify L1 redirection from Account page after ""to address"" click",""
"passed","Fri May 24 11:35:46 GMT 2024","Fri May 24 11:35:47 GMT 2024","527","","","","","","Count rows in ""Latest Transactions"" table",""
"passed","Fri May 24 11:35:10 GMT 2024","Fri May 24 11:35:11 GMT 2024","846","","","","","","Verify block transactions table contains ""Value""",""
"passed","Fri May 24 11:37:04 GMT 2024","Fri May 24 11:37:10 GMT 2024","5946","","","","","","Verify redirection from Transactions page after ""to address"" click",""
"passed","Fri May 24 11:35:02 GMT 2024","Fri May 24 11:35:03 GMT 2024","1193","","","","","","Check copy button action on ""/address/0xc2C6aE3B10c741A3FD291a1C1Baadc41fD2d84d5"" page",""
"passed","Fri May 24 11:37:14 GMT 2024","Fri May 24 11:37:20 GMT 2024","5912","","","","","","Check Processed status component for Transaction page",""
"passed","Fri May 24 11:34:59 GMT 2024","Fri May 24 11:35:00 GMT 2024","985","","","","","","Verify left table contains ""Commit tx hash"" row and ""0xeb94693555bd2ef92c82"" value on Block page",""
"passed","Fri May 24 11:37:47 GMT 2024","Fri May 24 11:37:52 GMT 2024","5480","","","","","","Verify redirection for ""batch number"" from Main Page",""
"passed","Fri May 24 11:39:34 GMT 2024","Fri May 24 11:39:40 GMT 2024","5845","","","","","","Verify redirection from Main page after block number click",""
"passed","Fri May 24 11:36:57 GMT 2024","Fri May 24 11:36:58 GMT 2024","1171","","","","","","Check Search field is visible",""
"passed","Fri May 24 11:35:48 GMT 2024","Fri May 24 11:35:49 GMT 2024","1049","","","","","","Check ""Transaction Hash"" hashes copying for Transaction page",""
"passed","Fri May 24 11:36:54 GMT 2024","Fri May 24 11:36:54 GMT 2024","555","","","","","","Verify ""Transaction Hash"" column in ""Latest Transactions"" table",""
"passed","Fri May 24 11:38:50 GMT 2024","Fri May 24 11:38:56 GMT 2024","5903","","","","","","Verify redirection from Tokens page after ""token address"" click",""
"passed","Fri May 24 11:36:05 GMT 2024","Fri May 24 11:36:06 GMT 2024","1202","","","","","","Verify Contract info table contains ""Address"" row",""
"passed","Fri May 24 11:34:54 GMT 2024","Fri May 24 11:34:55 GMT 2024","1010","","","","","","Verify Logs tab artifact for ""Topics"" on Transaction page",""
