"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 29 16:29:53 GMT 2024","Thu Feb 29 16:29:54 GMT 2024","1033","","","","","","Check Failed status component for Transaction page",""
"passed","Thu Feb 29 16:29:50 GMT 2024","Thu Feb 29 16:29:51 GMT 2024","749","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 29 16:29:53 GMT 2024","Thu Feb 29 16:29:54 GMT 2024","776","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 29 16:29:19 GMT 2024","Thu Feb 29 16:29:20 GMT 2024","1023","","","","","","Verify left table contains ""Block Size"" row and ""6"" value on Block page",""
"passed","Thu Feb 29 16:29:42 GMT 2024","Thu Feb 29 16:29:43 GMT 2024","1092","","","","","","Check data type dropdown for ""Data"" and select ""Number""",""
"passed","Thu Feb 29 16:31:12 GMT 2024","Thu Feb 29 16:31:17 GMT 2024","5500","","","","","","Verify redirection for ""transactions"" from Main Page",""
"passed","Thu Feb 29 16:29:59 GMT 2024","Thu Feb 29 16:30:00 GMT 2024","1248","","","","","","Verify label ""self"" for Account info on Account page",""
"passed","Thu Feb 29 16:31:33 GMT 2024","Thu Feb 29 16:31:39 GMT 2024","6178","","","","","","Verify redirection from Account page after ""from address"" click",""
"passed","Thu Feb 29 16:29:25 GMT 2024","Thu Feb 29 16:29:26 GMT 2024","999","","","","","","Check copy button action on ""/tx/0xc598db886275ce5d7900fbfb6797afb3231a117446d91eb0dd8cf69addf90779"" page",""
"passed","Thu Feb 29 16:29:19 GMT 2024","Thu Feb 29 16:29:25 GMT 2024","6134","","","","","","Verify redirection from Block page L1 addresses to etherscan after address click",""
"passed","Thu Feb 29 16:29:34 GMT 2024","Thu Feb 29 16:29:35 GMT 2024","1105","","","","","","Verify label ""self"" for Account info on Account page",""
"passed","Thu Feb 29 16:29:30 GMT 2024","Thu Feb 29 16:29:30 GMT 2024","746","","","","","","Verify table contains ""Token Name"" column name on Tokens page",""
"passed","Thu Feb 29 16:29:35 GMT 2024","Thu Feb 29 16:29:36 GMT 2024","981","","","","","","Verify Transaction table contains ""Status"" row",""
"passed","Thu Feb 29 16:29:32 GMT 2024","Thu Feb 29 16:29:32 GMT 2024","799","","","","","","Verify block transactions table contains ""From""",""
"passed","Thu Feb 29 16:29:20 GMT 2024","Thu Feb 29 16:29:22 GMT 2024","1330","","","","","","Verify column ""Asset"" for Balances on Account page",""
"passed","Thu Feb 29 16:29:30 GMT 2024","Thu Feb 29 16:29:30 GMT 2024","652","","","","","","Search incorrect tx hash with ""0x!6adbc2511be767d03be088a4242d07829433e0bbb9d8a27489b971f1113ecff""",""
"passed","Thu Feb 29 16:29:19 GMT 2024","Thu Feb 29 16:29:20 GMT 2024","848","","","","","","Check social networks icon ""join"" is available, clickable and have correct href",""
"passed","Thu Feb 29 16:30:00 GMT 2024","Thu Feb 29 16:30:01 GMT 2024","888","","","","","","Verify column ""Status"" tab on Contract page",""
"passed","Thu Feb 29 16:29:28 GMT 2024","Thu Feb 29 16:29:28 GMT 2024","654","","","","","","Count rows in ""Latest Transactions"" table",""
"passed","Thu Feb 29 16:31:27 GMT 2024","Thu Feb 29 16:31:33 GMT 2024","5872","","","","","","Verify redirection from Account page after ""tx hash"" click",""
"passed","Thu Feb 29 16:29:46 GMT 2024","Thu Feb 29 16:29:51 GMT 2024","5446","","","","","","Verify redirection for ""committed blocks"" from Main Page",""
"passed","Thu Feb 29 16:29:46 GMT 2024","Thu Feb 29 16:29:46 GMT 2024","787","","","","","","Verify redirection to ""zkSync Era Mainnet"" network",""
"passed","Thu Feb 29 16:29:26 GMT 2024","Thu Feb 29 16:29:27 GMT 2024","819","","","","","","Search random batch number/inexistent",""
"passed","Thu Feb 29 16:30:01 GMT 2024","Thu Feb 29 16:30:02 GMT 2024","909","","","","","","Verify column ""Transaction Hash"" tab on Contract page",""
"passed","Thu Feb 29 16:30:20 GMT 2024","Thu Feb 29 16:30:38 GMT 2024","17969","","","","","","Verify redirection for ""Bridge"" in Tools menu (Sepolia)",""
"passed","Thu Feb 29 16:32:18 GMT 2024","Thu Feb 29 16:32:20 GMT 2024","1500","","","","","","Verify redirection to ""Goerli (Stage2)"" network",""
"passed","Thu Feb 29 16:30:33 GMT 2024","Thu Feb 29 16:30:39 GMT 2024","5940","","","","","","Verify redirection from Transactions page after ""from address"" click",""
"passed","Thu Feb 29 16:32:22 GMT 2024","Thu Feb 29 16:32:23 GMT 2024","1384","","","","","","Verify redirection to ""zkSync Era Sepolia Testnet"" network",""
"passed","Thu Feb 29 16:29:24 GMT 2024","Thu Feb 29 16:29:25 GMT 2024","1071","","","","","","Verify Logs tab artifact for ""345359500000000"" on Transaction page",""
"passed","Thu Feb 29 16:29:49 GMT 2024","Thu Feb 29 16:29:50 GMT 2024","782","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 29 16:30:06 GMT 2024","Thu Feb 29 16:30:07 GMT 2024","1242","","","","","","Check data type dropdown for ""Data"" and select ""Number""",""
"passed","Thu Feb 29 16:31:06 GMT 2024","Thu Feb 29 16:31:07 GMT 2024","943","","","","","","Verify redirection for ""Blocks"" in BE menu",""
"passed","Thu Feb 29 16:29:40 GMT 2024","Thu Feb 29 16:29:41 GMT 2024","986","","","","","","Check data type dropdown for ""Topics"" and select ""Address""",""
"passed","Thu Feb 29 16:29:34 GMT 2024","Thu Feb 29 16:29:35 GMT 2024","823","","","","","","Check copy button action on ""/address/0x574343B3d1544477f2C4dF38c2Ef720Ab33e782b"" page",""
"passed","Thu Feb 29 16:32:09 GMT 2024","Thu Feb 29 16:32:14 GMT 2024","5869","","","","","","Verify redirection from Block page after ""tx hash"" click",""
"passed","Thu Feb 29 16:29:50 GMT 2024","Thu Feb 29 16:29:50 GMT 2024","751","","","","","","Verify Smart contract verification Page",""
"passed","Thu Feb 29 16:29:27 GMT 2024","Thu Feb 29 16:29:28 GMT 2024","1018","","","","","","Check copy button action on ""/block/1"" page",""
"passed","Thu Feb 29 16:31:06 GMT 2024","Thu Feb 29 16:31:12 GMT 2024","5502","","","","","","Verify redirection for ""verified blocks"" from Main Page",""
"passed","Thu Feb 29 16:29:37 GMT 2024","Thu Feb 29 16:29:38 GMT 2024","904","","","","","","Verify Transaction table contains ""To"" row",""
"passed","Thu Feb 29 16:31:45 GMT 2024","Thu Feb 29 16:31:51 GMT 2024","5876","","","","","","Verify redirection from Account page after ""Value"" click",""
"passed","Thu Feb 29 16:31:57 GMT 2024","Thu Feb 29 16:32:03 GMT 2024","6143","","","","","","Verify L1 redirection from Account page after ""from address"" click",""
"passed","Thu Feb 29 16:32:20 GMT 2024","Thu Feb 29 16:32:22 GMT 2024","1835","","","","","","Verify redirection to ""zkSync Era Mainnet"" network",""
"passed","Thu Feb 29 16:30:02 GMT 2024","Thu Feb 29 16:30:03 GMT 2024","984","","","","","","Verify redirection for Address from Logs tab in transaction Page",""
"passed","Thu Feb 29 16:32:26 GMT 2024","Thu Feb 29 16:32:32 GMT 2024","5794","","","","","","Verify redirection from Block page after ""Value"" click",""
"passed","Thu Feb 29 16:29:18 GMT 2024","Thu Feb 29 16:29:19 GMT 2024","1306","","","","","","Verify Logs tab artifact for ""Address"" on Transaction page",""
"passed","Thu Feb 29 16:29:38 GMT 2024","Thu Feb 29 16:29:39 GMT 2024","1009","","","","","","Check ""Input data"" hashes copying for Transaction page",""
"passed","Thu Feb 29 16:29:52 GMT 2024","Thu Feb 29 16:29:53 GMT 2024","1090","","","","","","Check ""Execute tx hash"" hashes copying on Block page",""
"passed","Thu Feb 29 16:29:46 GMT 2024","Thu Feb 29 16:29:47 GMT 2024","1131","","","","","","Check hashes copying from title on Contract/Block/Accounts page",""
